,ID,NOM_TOPOGRAPHIE,NO_CIVIQUE,RUE,DESCRIPTION,SUPERFICIE,PERIMETRE,GEOMETRIE,LONGITUDE,LATITUDE
692,102743,Gare de Sainte-Foy (Via Rail Canada),3255.0,Chemin de la Gare,Gares de trains,0,0,POINT (-71.29812151598337 46.75435012962673),46.75435012962673,-71.29812151598337
693,200743,Gestion Raymond Denis Inc.,,Boulevard de la Colline,Carrières  et Sablières,0,0,POINT (-71.38862357206126 46.893960953792444),46.893960953792444,-71.38862357206126
694,200744,Gestion Raymond Denis Inc.,,Boulevard de la Colline,Carrières  et Sablières,0,0,POINT (-71.38484568480423 46.896868601908736),46.896868601908736,-71.38484568480423
695,201163,Gymnase François-Borgia,7700.0,3e Avenue Est,Centres sportifs,0,0,POINT (-71.25990171224518 46.86287659784672),46.86287659784672,-71.25990171224518
696,102259,Hôpital Chauveau,11999.0,Rue de l'Hôpital,Hôpitaux,0,0,POINT (-71.36992000707106 46.85317097833875),46.85317097833875,-71.36992000707106
697,200528,Hôpital Christ-Roi,900.0,Boulevard Wilfrid-Hamel,Hôpitaux,0,0,POINT (-71.25837456317832 46.811355987527776),46.811355987527776,-71.25837456317832
698,102237,Hôpital de l'Enfant-Jésus,1401.0,18e Rue,Hôpitaux,0,0,POINT (-71.22604003267628 46.83748293860262),46.83748293860262,-71.22604003267628
699,102263,Hôpital du Saint-Sacrement,1050.0,Chemin Sainte-Foy,Hôpitaux,0,0,POINT (-71.24672679462493 46.79901560331959),46.79901560331959,-71.24672679462493
700,200473,Hôpital Jeffery Hale,1250.0,Chemin Sainte-Foy,Hôpitaux,0,0,POINT (-71.25326166417408 46.796665292246),46.796665292246,-71.25326166417408
701,102747,Hôpital Laval,,Chemin Sainte-Foy,Hôpitaux,0,0,POINT (-71.29716546772484 46.77848534323379),46.77848534323379,-71.29716546772484
702,201554,Hôpital Sainte-Monique inc.,4805.0,Boulevard Wilfrid-Hamel,Centres d'hébergement,0,0,POINT (-71.32632181425409 46.80444382489505),46.80444382489505,-71.32632181425409
703,102257,Hôpital Saint-François d'Assise,10.0,Rue De L'Espinay,Hôpitaux,0,0,POINT (-71.23754678002668 46.82844125435023),46.82844125435023,-71.23754678002668
704,200299,Hôtel de ville de Québec,,Rue des Jardins,Hôtels de ville,0,0,POINT (-71.20805343990938 46.81385896332357),46.81385896332357,-71.20805343990938
705,203144,Jardin  Communautaire d'Estimauvi,1084.0,Lien piétonnier Parc des Gazouillis,Jardins,0,0,POINT (-71.20983804336396 46.84367124685352),46.84367124685352,-71.20983804336396
706,202631,Jardin botanique Roger-Van den Hende,2440.0,Boulevard Hochelaga,Jardins,0,0,POINT (-71.28152189183048 46.77636038952336),46.77636038952336,-71.28152189183048
707,201308,Jardin Collectif des Iris,,Rue de l'Innovation,Jardins communautaires,0,0,POINT (-71.42058922309631 46.858305794793324),46.858305794793324,-71.42058922309631
708,200721,Jardin communautaire Bardy,2280.0,Avenue Monseigneur-Gosselin,Jardins communautaires,0,0,POINT (-71.22437237652002 46.84512348600914),46.84512348600914,-71.22437237652002
709,201351,Jardin communautaire Conway,1545.0,Avenue Conway,Jardins communautaires,0,0,POINT (-71.2267759803834 46.8316303572804),46.8316303572804,-71.2267759803834
710,200995,Jardin communautaire Croque-Soleil,1880.0,Boulevard Père-Lelièvre,Jardins communautaires,0,0,POINT (-71.29179248622937 46.811488938915026),46.811488938915026,-71.29179248622937
711,201435,Jardin communautaire de la Pointe-Sainte-Foy,3531.0,Chemin Sainte-Foy,Jardins communautaires,0,0,POINT (-71.32997672815065 46.7660322653587),46.7660322653587,-71.32997672815065
712,201348,Jardin communautaire des Franciscains,,Rue du Père-Hiral,Jardins communautaires,0,0,POINT (-71.23156816340841 46.80604870522104),46.80604870522104,-71.23156816340841
713,100733,Jardin communautaire des Sables,401.0,Rue des Sables,Jardins communautaires,0,0,POINT (-71.22194658643038 46.82131203756625),46.82131203756625,-71.22194658643038
714,202845,Jardin communautaire du Buisson,6020.0,Rue Paul-Gury,Jardins communautaires,0,0,POINT (-71.33131690784816 46.822415074754),46.822415074754,-71.33131690784816
715,202486,Jardin communautaire du Mont des Lilas,50.0,Avenue des Cascades,Jardins communautaires,0,0,POINT (-71.19664545652168 46.86127362609424),46.86127362609424,-71.19664545652168
716,201437,Jardin communautaire du Versant-Nord,3096.0,Boulevard du Versant-Nord,Jardins communautaires,0,0,POINT (-71.32056073075677 46.780187519753284),46.780187519753284,-71.32056073075677
717,200993,Jardin communautaire La Rosée,380.0,Rue Beaucage,Jardins communautaires,0,0,POINT (-71.26824149675868 46.81303463879687),46.81303463879687,-71.26824149675868
718,202485,Jardin communautaire La Tomate Joyeuse,,Rue du Vignoble,Jardins communautaires,0,0,POINT (-71.22684866465707 46.880510622982186),46.880510622982186,-71.22684866465707
719,201354,Jardin communautaire Lairet,171.0,Avenue Eugène-Lamontagne,Jardins communautaires,0,0,POINT (-71.24249934505463 46.82680600961966),46.82680600961966,-71.24249934505463
720,201347,Jardin communautaire Le Marmottier,1071.0,Boulevard René-Lévesque Ouest,Jardins communautaires,0,0,POINT (-71.24184408089013 46.79349767232768),46.79349767232768,-71.24184408089013
721,202487,Jardin communautaire Le Pivot,,120e Rue,Jardins communautaires,0,0,POINT (-71.16276795663359 46.872007689657885),46.872007689657885,-71.16276795663359
722,201434,Jardin communautaire Louis-Riel,3155.0,Rue France-Prime,Jardins communautaires,0,0,POINT (-71.3046240071679 46.76494770987976),46.76494770987976,-71.3046240071679
723,201353,Jardin communautaire Marchand,66.0,Rue des Bouleaux Est,Jardins communautaires,0,0,POINT (-71.24127025737917 46.837145568924306),46.837145568924306,-71.24127025737917
724,200996,Jardin communautaire Parfum d'été,171.0,Avenue Eugène-Lamontagne,Jardins communautaires,0,0,POINT (-71.24187336327358 46.82804181194991),46.82804181194991,-71.24187336327358
725,202289,Jardin communautaire Potager Sainte-Odile,4045.0,Avenue Duval,Jardins communautaires,0,0,POINT (-71.25572171859173 46.83796326817798),46.83796326817798,-71.25572171859173
726,105751,Jardin communautaire Saint-Roch,265.0,Rue du Chalutier,Jardins communautaires,0,0,POINT (-71.22627705410055 46.81734358805603),46.81734358805603,-71.22627705410055
727,201429,Jardin communautaire Saint-Thomas-de-Sainte-Foy,2150.0,Avenue Chapdelaine,Jardins communautaires,0,0,POINT (-71.27456623864914 46.7910225117546),46.7910225117546,-71.27456623864914
728,200991,Jardin communautaire Sapinière-Dorion,,Rue de la Sapinière-Dorion Est,Jardins communautaires,0,0,POINT (-71.24034421519879 46.84462227222029),46.84462227222029,-71.24034421519879
729,203009,Jardin de Sillery,,Chemin d'accès Maison Michel-Sarrazin,Jardins,0,0,POINT (-71.25233299899133 46.775200146516525),46.775200146516525,-71.25233299899133
730,201707,Jardin du Mont-Thabor,2005.0,Avenue du Mont-Thabor,Jardins,0,0,POINT (-71.22892957925127 46.836105699008144),46.836105699008144,-71.22892957925127
731,202281,Jardins Marie-Charlotte-Bédard,7960.0,Boulevard Henri-Bourassa,Jardins,0,0,POINT (-71.26714397296168 46.86254598182654),46.86254598182654,-71.26714397296168
732,110129,Jardins Simonne-Goupil,,74e Rue Est,Jardins,0,0,POINT (-71.26422180178156 46.8589471387215),46.8589471387215,-71.26422180178156
733,200658,Jean-Claude-Drouin,,Rue du Torrent,Carrières  et Sablières,0,0,POINT (-71.18735766812259 46.913004228749),46.913004228749,-71.18735766812259
734,201555,La Champenoise,990.0,Rue Gérard-Morisset,Centres d'hébergement,0,0,POINT (-71.25726089017265 46.78812691601913),46.78812691601913,-71.25726089017265
735,201559,La Maison Legault inc.,3035.0,Chemin Saint-Louis,Centres d'hébergement,0,0,POINT (-71.2886371165687 46.757803115496536),46.757803115496536,-71.2886371165687
736,202571,Le Grand Marché,250.0,Boulevard Wilfrid-Hamel,Pavillon,0,0,POINT (-71.24557323752896 46.82893885425874),46.82893885425874,-71.24557323752896
737,200679,Les Boulevards du Québec (1976),,Boulevard Valcartier,Carrières  et Sablières,0,0,POINT (-71.40577664541236 46.90107838052117),46.90107838052117,-71.40577664541236
738,200678,Les Boulevards du Québec (1976),,Boulevard Valcartier,Carrières  et Sablières,0,0,POINT (-71.44947703531456 46.89971595405934),46.89971595405934,-71.44947703531456
739,200677,Les Boulevards du Québec (1976),,Boulevard Valcartier,Carrières  et Sablières,0,0,POINT (-71.43995828236116 46.91028646424043),46.91028646424043,-71.43995828236116
740,200691,Les Entreprises P.E.B. Ltée,,Rue des Sablières,Carrières  et Sablières,0,0,POINT (-71.3943029693407 46.897365222787705),46.897365222787705,-71.3943029693407
741,102261,L'Hôtel-Dieu de Québec,11.0,Côte du Palais,Hôpitaux,0,0,POINT (-71.21085234031672 46.815534053944575),46.815534053944575,-71.21085234031672
742,201281,Maison Belle-Eau,1194.0,Rue du Beau-Milieu,Centres communautaires,0,0,POINT (-71.44349617921719 46.824108117502206),46.824108117502206,-71.44349617921719
743,202454,Maison de la Littérature,40.0,Rue Saint-Stanislas,Bibliothèques,0,0,POINT (-71.21108463648505 46.81303409924699),46.81303409924699,-71.21108463648505
744,104413,Maison d'enseignement du Saint-Coeur-de-Marie,30.0,Avenue des Cascades,Écoles primaires,0,0,POINT (-71.20037436847194 46.86307857693279),46.86307857693279,-71.20037436847194
745,201388,Maison des jeunes de Sillery,1225.0,Avenue du Chanoine-Morel,Centres communautaires,0,0,POINT (-71.25015358658538 46.78563229330453),46.78563229330453,-71.25015358658538
746,201391,Maison des jeunes la Symbiose de Cap-Rouge,1210.0,Rue Provancher,Centres communautaires,0,0,POINT (-71.35125189563095 46.75760472827127),46.75760472827127,-71.35125189563095
747,201280,Maison des jeunes l'Ambassade,540.0,Rue Delage,Centres communautaires,0,0,POINT (-71.37725044985774 46.90713858337388),46.90713858337388,-71.37725044985774
748,201282,Maison des jeunes l'Escapade,1565.0,Rue de l'Innovation,Centres communautaires,0,0,POINT (-71.41630576118916 46.86024633188566),46.86024633188566,-71.41630576118916
749,201210,Maison des Tessier-Dit-Laplante,2328.0,Avenue Royale,Bâtiments patrimoniaux,0,0,POINT (-71.15748907674435 46.88488015686001),46.88488015686001,-71.15748907674435
750,201327,Maison Dorion-Coulombe,332.0,Rue Domagaya,Bâtiments patrimoniaux,0,0,POINT (-71.239766411805 46.82294894054969),46.82294894054969,-71.239766411805
751,105373,Maison Ephraïm-Bédard,7655.0,Chemin Samuel,Bâtiments patrimoniaux,0,0,POINT (-71.26677621258084 46.86079301946896),46.86079301946896,-71.26677621258084
752,201209,Maison Girardin,600.0,Avenue Royale,Bâtiments patrimoniaux,0,0,POINT (-71.19197185358395 46.859250167325754),46.859250167325754,-71.19197185358395
753,105377,Maison Magella-Paradis,7970.0,Le Trait-Carré Est,Bâtiments patrimoniaux,0,0,POINT (-71.26873201985666 46.86180859171973),46.86180859171973,-71.26873201985666
754,105375,Maison Pierre-Lefebvre,7985.0,Le Trait-Carré Est,Bâtiments patrimoniaux,0,0,POINT (-71.26893071452695 46.86154597663127),46.86154597663127,-71.26893071452695
755,201239,Maison Rondeau,3.0,Rue du Temple,Centres communautaires,0,0,POINT (-71.18955116365099 46.85943048304946),46.85943048304946,-71.18955116365099
756,201317,Marina Saint-Roch,230.0,Rue du Pont,Pavillons de services,0,0,POINT (-71.22588979099345 46.818619061832365),46.818619061832365,-71.22588979099345
757,200657,Métro-Excavation Inc.,,Boulevard Lloyd-Welch,Carrières  et Sablières,0,0,POINT (-71.18900709177133 46.91114036400348),46.91114036400348,-71.18900709177133
758,200803,Mosaïculture Industrielle-Affaires,,Avenue Industrielle,Mosaïcultures,0,0,POINT (-71.40857174315123 46.8583054615225),46.8583054615225,-71.40857174315123
759,201693,Office du tourisme du Québec,12.0,Rue Sainte-Anne,Information touristique,0,0,POINT (-71.20561075949249 46.81312866632899),46.81312866632899,-71.20561075949249
760,110271,Parc canin de la Pente-Douce,,Côte de la Pente-Douce,Parc canin,0,0,POINT (-71.24523787778753 46.801560644854824),46.801560644854824,-71.24523787778753
761,200346,Parc canin de la Pointe-aux-Lièvres,,Rue de la Pointe-aux-Lièvres,Parc canin,0,0,POINT (-71.23813728993345 46.82221521968767),46.82221521968767,-71.23813728993345
762,201615,Parc linéaire de la Rivière-des-Roches,8900.0,Rue des Lièvres,Parcs linéaires,0,0,POINT (-71.28958850445734 46.8939981329604),46.8939981329604,-71.28958850445734
763,100741,Parc Louis-Jolliet,1201.0,Rue de la Pointe-aux-Lièvres,Parcs écoles,0,0,POINT (-71.24084644647529 46.82093948735103),46.82093948735103,-71.24084644647529
764,201091,Parc-école Amédée-Boutin,3330.0,Route de l'Aéroport,Parcs écoles,0,0,POINT (-71.43291300769555 46.84163884913237),46.84163884913237,-71.43291300769555
765,100714,Parc-école André-Roux,334.0,12e Rue,Parcs écoles,0,0,POINT (-71.22992353212658 46.828011025583585),46.828011025583585,-71.22992353212658
766,100839,Parc-école Anne-Hébert,,Rue Père-Marquette,Parcs écoles,0,0,POINT (-71.23576127309843 46.801972158036314),46.801972158036314,-71.23576127309843
767,103969,Parc-école Chanoine-Côté,138.0,Rue Beaucage,Parcs écoles,0,0,POINT (-71.25879640291656 46.81791656760087),46.81791656760087,-71.25879640291656
768,201096,Parc-école de La Chanterelle,1070.0,Boulevard Pie-XI Nord,Parcs écoles,0,0,POINT (-71.41528627853288 46.85718789036791),46.85718789036791,-71.41528627853288
769,109969,Parc-école de la Chaumière,4285.0,Rue René-Chaloult,Parcs écoles,0,0,POINT (-71.35979881656276 46.831705934006706),46.831705934006706,-71.35979881656276
770,100712,Parc-école de la Grande-Hermine,185.0,13e Rue,Parcs écoles,0,0,POINT (-71.23462448805131 46.82779109484764),46.82779109484764,-71.23462448805131
771,103991,Parc-école de la Mosaïque,2264.0,Rue Lemieux,Parcs écoles,0,0,POINT (-71.29833691888895 46.813465573784846),46.813465573784846,-71.29833691888895
772,201101,Parc-école de la Passerelle,460.0,Rue des Couventines,Parcs écoles,0,0,POINT (-71.37277914030962 46.90850866584907),46.90850866584907,-71.37277914030962
773,201097,Parc-école de La Source,204.0,Boulevard des Étudiants,Parcs écoles,0,0,POINT (-71.37030350811247 46.850899967437954),46.850899967437954,-71.37030350811247
774,201089,Parc-école de l'Accueil,1587.0,Rue Guillaume-Bresse,Parcs écoles,0,0,POINT (-71.3338602184543 46.86979261312573),46.86979261312573,-71.3338602184543
775,201021,Parc-école de l'Arc-en-Ciel,475.0,Rue Racine,Parcs écoles,0,0,POINT (-71.36376740193181 46.84706842265382),46.84706842265382,-71.36376740193181
776,201092,Parc-école de l'Aventure,40.0,Boulevard Johnny-Parent,Parcs écoles,0,0,POINT (-71.35546202832701 46.84594541072953),46.84594541072953,-71.35546202832701
777,104009,Parc-école de l'Escabelle,10725.0,Rue Saint-Charles,Parcs écoles,0,0,POINT (-71.33337590248861 46.85724482445214),46.85724482445214,-71.33337590248861
778,201100,Parc-école de l'Orée-des-Bois,1389.0,Rue des Camarades,Parcs écoles,0,0,POINT (-71.41237184602795 46.84601639544182),46.84601639544182,-71.41237184602795
779,100417,Parc-école de Saint-Jean-Baptiste,,Rue D'Aiguillon,Parcs écoles,0,0,POINT (-71.22316716666742 46.80908115485576),46.80908115485576,-71.22316716666742
780,100826,Parc-école de Saint-Sacrement,,Rue Frontenac,Parcs écoles,0,0,POINT (-71.25658173568853 46.79424675694403),46.79424675694403,-71.25658173568853
781,105753,Parc-école des Berges,510.0,Rue du Prince-Édouard,Parcs écoles,0,0,POINT (-71.2252059230541 46.81755551126955),46.81755551126955,-71.2252059230541
782,102219,Parc-école des Écrivains,4400.0,Rue Jacques-Crépeault,Parcs écoles,0,0,POINT (-71.31623289329166 46.80274823303013),46.80274823303013,-71.31623289329166
783,100753,Parc-école des Jeunes-du-Monde,1990.0,25e Rue,Parcs écoles,0,0,POINT (-71.2284825743158 46.84418117843591),46.84418117843591,-71.2284825743158
784,102437,Parc-école des Neiges,4140.0,Boulevard Gastonguay,Parcs écoles,0,0,POINT (-71.37043228036008 46.84202211746517),46.84202211746517,-71.37043228036008
785,100750,Parc-école Dominique-Savio,2050.0,Rue de la Trinité,Parcs écoles,0,0,POINT (-71.21673272156363 46.83635110762081),46.83635110762081,-71.21673272156363
786,102413,Parc-école du Buisson,5385.0,Avenue Banville,Parcs écoles,0,0,POINT (-71.33025556797254 46.82132789267801),46.82132789267801,-71.33025556797254
787,103931,Parc-école du Domaine Saint-Charles,1630.0,Rue des Balsamines,Parcs écoles,0,0,POINT (-71.28232837700361 46.814037900007115),46.814037900007115,-71.28232837700361
788,201103,Parc-école du Vignoble,6300.0,Rue de Montrachet,Parcs écoles,0,0,POINT (-71.32446857003649 46.867509196810055),46.867509196810055,-71.32446857003649
789,110755,Parc-école Jean-XXIII,3690.0,Rue Antonin-Marquis,Parcs écoles,0,0,POINT (-71.3110605537038 46.81725996566779),46.81725996566779,-71.3110605537038
790,201095,Parc-école Jules-Émond,1065.0,Avenue de la Montagne Est,Parcs écoles,0,0,POINT (-71.42928619921908 46.84271124664501),46.84271124664501,-71.42928619921908
791,102349,Parc-école La Camaradière,3400.0,Boulevard Neuvialle,Parcs écoles,0,0,POINT (-71.31438653247321 46.81649722120182),46.81649722120182,-71.31438653247321
792,104549,Parc-école Marguerite-Bourgeoys,325.0,Avenue des Oblats,Parcs écoles,0,0,POINT (-71.23616574658273 46.810769014067745),46.810769014067745,-71.23616574658273
793,104073,Parc-école Notre-Dame-du-Canada,383.0,Rue Chabot,Parcs écoles,0,0,POINT (-71.26326218355837 46.81141375163016),46.81141375163016,-71.26326218355837
794,202455,Parc-école Sacré-Coeur,240.0,Rue De Jumonville,Parcs écoles,0,0,POINT (-71.2380488957255 46.813703738939445),46.813703738939445,-71.2380488957255
795,100757,Parc-école Saint-Albert,301.0,Rue des Peupliers Est,Parcs écoles,0,0,POINT (-71.24219022978858 46.839867386514314),46.839867386514314,-71.24219022978858
796,102459,Parc-école Saint-Bernard,1440.0,Boulevard Bastien,Parcs écoles,0,0,POINT (-71.31138806585902 46.85298783228147),46.85298783228147,-71.31138806585902
797,102457,Parc-école Saint-Claude,12085.0,Boulevard Saint-Claude,Parcs écoles,0,0,POINT (-71.38428761111058 46.84555230020102),46.84555230020102,-71.38428761111058
798,104089,Parc-école Sainte-Monique,4120.0,Rue De Musset,Parcs écoles,0,0,POINT (-71.322207981399 46.81035888246632),46.81035888246632,-71.322207981399
799,107469,Parc-école Saint-Malo,,Rue Lafayette,Parcs écoles,0,0,POINT (-71.24518521129097 46.80730252414128),46.80730252414128,-71.24518521129097
800,100719,Parc-école Saint-Paul-Apôtre,2352.0,8e Avenue,Parcs écoles,0,0,POINT (-71.23373460229882 46.837135759527115),46.837135759527115,-71.23373460229882
801,201603,Patro de Charlesbourg,7700.0,3e Avenue Est,Patros,0,0,POINT (-71.25990169266812 46.862876604723944),46.862876604723944,-71.25990169266812
802,200507,Patro de Charlesbourg,7700.0,3e Avenue Est,Patros,0,0,POINT (-71.25803806593109 46.86221157483903),46.86221157483903,-71.25803806593109
803,201604,Patro Laval,145.0,Rue Bigaouette,Patros,0,0,POINT (-71.241743397317 46.812433259581965),46.812433259581965,-71.241743397317
804,201605,Patro Roc-Amadour,2301.0,1re Avenue,Patros,0,0,POINT (-71.24265399017976 46.83301479678417),46.83301479678417,-71.24265399017976
805,201337,Pavillon Bardy,2025.0,Rue Adjutor-Rivard,Pavillons de services,0,0,POINT (-71.22432995994262 46.84275555827414),46.84275555827414,-71.22432995994262
806,202574,Pavillon C,250.0,Boulevard Wilfrid-Hamel,Bâtiments municipaux,0,0,POINT (-71.25028022605915 46.827068581047286),46.827068581047286,-71.25028022605915
807,202575,Pavillon D,250.0,Boulevard Wilfrid-Hamel,Bâtiments municipaux,0,0,POINT (-71.2498090225555 46.82704192232091),46.82704192232091,-71.2498090225555
808,200527,Pavillon de la Jeunesse,250.0,Boulevard Wilfrid-Hamel,Arénas,0,0,POINT (-71.24815572940132 46.82731868321841),46.82731868321841,-71.24815572940132
809,201321,Pavillon de la Piscine Notre-Dame-de-la-Garde,,Boulevard Champlain,Pavillons de services,0,0,POINT (-71.21042964355347 46.801505512372664),46.801505512372664,-71.21042964355347
810,203118,Pavillon de la Pointe-aux-Lièvres,,Rue de la Pointe-aux-Lièvres,Pavillon,0,0,POINT (-71.23558476741867 46.82171718277031),46.82171718277031,-71.23558476741867
811,201339,Pavillon de l'Anse-à-Cartier,45.0,Rue Jacques-Cartier,Pavillons de services,0,0,POINT (-71.23525169133605 46.824772631022725),46.824772631022725,-71.23525169133605
812,201294,Pavillon de Montchâtel,13550.0,Rue Duhamel,Pavillons de services,0,0,POINT (-71.39178419319074 46.852099658464866),46.852099658464866,-71.39178419319074
813,201261,Pavillon de Repentigny,95.0,Rue de la Sérénité,Pavillons de services,0,0,POINT (-71.1747281080568 46.902923638228025),46.902923638228025,-71.1747281080568
814,104033,Pavillon de service Beaucage,380.0,Rue Beaucage,Pavillons de services,0,0,POINT (-71.26570970716014 46.81392580833183),46.81392580833183,-71.26570970716014
815,201357,Pavillon de service Chauveau,3175.0,Avenue Chauveau,Pavillons de services,0,0,POINT (-71.34099388017603 46.8360924783859),46.8360924783859,-71.34099388017603
816,200459,Pavillon de service Claude-Bégin,570.0,Rue Pacifique,Pavillons de services,0,0,POINT (-71.37103946031425 46.89304675418589),46.89304675418589,-71.37103946031425
817,201289,Pavillon de service de la Centrale des organismes,510.0,Rue Delage,Pavillons de services,0,0,POINT (-71.37600122325897 46.90791513963066),46.90791513963066,-71.37600122325897
818,104031,Pavillon de service de l'Accueil,3000.0,Rue des Primevères,Pavillons de services,0,0,POINT (-71.28222530549876 46.81493071987544),46.81493071987544,-71.28222530549876
819,201299,Pavillon de service de Tennis du parc La Chanterelle,1525.0,Rue de l'Innovation,Pavillons de services,0,0,POINT (-71.41619474524843 46.85748269314856),46.85748269314856,-71.41619474524843
820,104039,Pavillon de service des Brumes,6920.0,Rue des Brumes,Pavillons de services,0,0,POINT (-71.32080290909082 46.83085496397796),46.83085496397796,-71.32080290909082
821,201401,Pavillon de service du Foulon,2349.0,Chemin du Foulon,Pavillons de services,0,0,POINT (-71.25999588336175 46.76667323260441),46.76667323260441,-71.25999588336175
822,201306,Pavillon de service du Parc du Grand-Oasis,1920.0,Rue des Tricornes,Pavillons de services,0,0,POINT (-71.3368990936758 46.87528533776429),46.87528533776429,-71.3368990936758
823,201301,Pavillon de service du Parc Jules-Edmond,1045.0,Rue des Collégiens,Pavillons de services,0,0,POINT (-71.42800371197018 46.841304131675955),46.841304131675955,-71.42800371197018
824,201300,Pavillon de service du Parc La Chanterelle,1525.0,Rue de l'Innovation,Pavillons de services,0,0,POINT (-71.41700925214266 46.858951699808024),46.858951699808024,-71.41700925214266
825,201412,Pavillon de service du Parc nautique de Cap-Rouge,4155.0,Chemin de la Plage-Jacques-Cartier,Pavillons de services,0,0,POINT (-71.341646215915 46.74706228338546),46.74706228338546,-71.341646215915
826,201303,Pavillon de service du Parc Sainte-Anne,1374.0,Rue Grimaldi,Pavillons de services,0,0,POINT (-71.44590949959314 46.8706780763502),46.8706780763502,-71.44590949959314
827,201319,Pavillon de service du Parc Victoria,6.0,Rue Robert-Rumilly,Pavillons de services,0,0,POINT (-71.2364066357844 46.81521619466261),46.81521619466261,-71.2364066357844
828,104041,Pavillon de service du Petit-Bois,5385.0,Avenue Banville,Pavillons de services,0,0,POINT (-71.33061760238179 46.821651336081),46.821651336081,-71.33061760238179
829,201340,Pavillon de service Iberville,600.0,1re Rue,Pavillons de services,0,0,POINT (-71.22054503954048 46.82217054467706),46.82217054467706,-71.22054503954048
830,201421,Pavillon de service Le May,1455.0,Rue Le May,Pavillons de services,0,0,POINT (-71.36460998784561 46.77691354113168),46.77691354113168,-71.36460998784561
831,201241,Pavillon de service l'Échouerie,90.0,Rue de la Renardière,Pavillons de services,0,0,POINT (-71.1619155717369 46.88747490136456),46.88747490136456,-71.1619155717369
832,104035,Pavillon de service Louis-Latulippe,620.0,Avenue Plante,Pavillons de services,0,0,POINT (-71.26101092852286 46.825016141968554),46.825016141968554,-71.26101092852286
833,201358,Pavillon de service Père-Frédéric,2655.0,Rue Robitaille,Pavillons de services,0,0,POINT (-71.31086847941926 46.8180352943251),46.8180352943251,-71.31086847941926
834,104037,Pavillon de service Prévert,1475.0,Rue Virginia-Woolf,Pavillons de services,0,0,POINT (-71.30656299579104 46.847746416301625),46.847746416301625,-71.30656299579104
835,201359,Pavillon de service Saint-André,2155.0,Boulevard Bastien,Pavillons de services,0,0,POINT (-71.33544121973766 46.85781352064944),46.85781352064944,-71.33544121973766
836,201413,Pavillon de service Saint-Ange,1545.0,Rang Saint-Ange,Pavillons de services,0,0,POINT (-71.40923620944099 46.76616398893724),46.76616398893724,-71.40923620944099
837,104045,Pavillon de service Sainte-Monique,3725.0,Rue Chevalier,Pavillons de services,0,0,POINT (-71.31993553304358 46.81242251568846),46.81242251568846,-71.31993553304358
838,104043,Pavillon de service Saint-François-Xavier,2175.0,Rue Laurent-Laroche,Pavillons de services,0,0,POINT (-71.29950140743259 46.81537608401847),46.81537608401847,-71.29950140743259
839,201323,Pavillon de service Saint-Sacrement,1360.0,Boulevard de l'Entente,Pavillons de services,0,0,POINT (-71.2576061155934 46.79584848475057),46.79584848475057,-71.2576061155934
840,201324,Pavillon de Tennis Victoria,170.0,Rue du Cardinal-Maurice-Roy,Terrains de tennis,0,0,POINT (-71.23222940929453 46.81763271302168),46.81763271302168,-71.23222940929453
841,202572,Pavillon des Arts,250.0,Boulevard Wilfrid-Hamel,Bâtiments municipaux,0,0,POINT (-71.24677465810537 46.82728440047013),46.82728440047013,-71.24677465810537
842,201293,Pavillon des Musiciens,12085.0,Boulevard Saint-Claude,Pavillons de services,0,0,POINT (-71.38363717777104 46.84560235479601),46.84560235479601,-71.38363717777104
843,201344,Pavillon des Piscines du Parc Bardy,2350.0,Avenue Bardy,Pavillons de services,0,0,POINT (-71.22570446335729 46.84346888049127),46.84346888049127,-71.22570446335729
844,201325,Pavillon Dollard,380.0,Rue de Verdun,Pavillons de services,0,0,POINT (-71.2466792209034 46.80429758722423),46.80429758722423,-71.2466792209034
845,201341,Pavillon Dominique-Savio,2050.0,Rue de la Trinité,Pavillons de services,0,0,POINT (-71.21728113264294 46.836321795319684),46.836321795319684,-71.21728113264294
846,201207,Pavillon du Buisson,23.0,Rue Hugues-Pommier,Centres d'art,0,0,POINT (-71.19402507962302 46.859751953417764),46.859751953417764,-71.19402507962302
847,201201,Pavillon du Jardin,5295.0,Rue des Violettes,Pavillons de services,0,0,POINT (-71.28406779565613 46.883483793727905),46.883483793727905,-71.28406779565613
848,201333,Pavillon du Musée,255.0,Grande Allée Ouest,Pavillons de services,0,0,POINT (-71.22603877569533 46.80021680690684),46.80021680690684,-71.22603877569533
849,201334,Pavillon Esplanade,60.0,Rue D'Auteuil,Pavillons de services,0,0,POINT (-71.21165030382606 46.81075466757423),46.81075466757423,-71.21165030382606
850,200565,Pavillon Louis-Germain-Castonguay,10855.0,Rue des Lauriers,Pavillons de services,0,0,POINT (-71.36985728513524 46.84272118228089),46.84272118228089,-71.36985728513524
851,201298,Pavillon René-Lafond,6106.0,Rue de l'Accueil,Pavillons de services,0,0,POINT (-71.33435181679708 46.870898694445465),46.870898694445465,-71.33435181679708
852,201335,Pavillon Roger-Lemelin,548.0,Rue Marie-de-l'Incarnation,Pavillons de services,0,0,POINT (-71.24033426409375 46.80421731700139),46.80421731700139,-71.24033426409375
853,201345,Pavillon Sainte-Odile,255.0,Rue des Peupliers Ouest,Pavillons de services,0,0,POINT (-71.25408276414088 46.833732428801646),46.833732428801646,-71.25408276414088
