strID,strDST,strSEC,strNM,strAD1,strAD2,StrCM,strCT,strPC,strGR,strILEn,strILFr,strURL,intBuilt,geometry,latitude,longitude,ISCED020,ISCED1,ISCED2,ISCED3
3722,DSF-NE,Francophone,Polyvalente Roland-Pépin,"45A, rue du Village",C.P. 220,Campbellton,Restigouche,E3N 3G4,9-12,French,Français,http://rolandpepin.wordpress.com,1968,POINT (-66.6629749683332 47.997295975712),47.99729597571201,-66.6629749683332,,0,1,1
3511,DSF-NE,Francophone,Académie Notre-Dame,"357, rue Grey",,Dalhousie,Restigouche,E8C 1W6,"Maternelle, 1-8",French,Français,http://academienotredame.wordpress.com,1936,POINT (-66.36932307559088 48.06265439722133),48.06265439722133,-66.36932307559088,1,1,1,0
3516,DSF-NE,Francophone,Aux quatre vents,"499, promenade Les Jeux du Canada",,Dalhousie,Restigouche,E8C 1V6,9-12,French,Français,http://blogueaqv.com,1983,POINT (-66.39609372493241 48.05870573368553),48.05870573368553,-66.3960937249324,,0,1,1
3615,ASD-N,Anglophone,Dalhousie Regional High School,500 Canada Games Drive,,Dalhousie,Restigouche,E8C 2P5,6-12,"English, French Immersion","Anglais, Immersion française",http://drhs.nbed.nb.ca,1970,POINT (-66.38229682049949 48.05906139926474),48.05906139926475,-66.38229682049949,,1,1,1
3613,ASD-N,Anglophone,L.E. Reinsborough School,390 Adelaide Street,,Dalhousie,Restigouche,E8C 3C4,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://ler.nbed.nb.ca,1920,POINT (-66.37367303962216 48.06462859650722),48.06462859650721,-66.37367303962215,1,1,0,0
3517,DSF-NE,Francophone,La Mosaïque du Nord,"385, avenue des Pionniers",,Balmoral,Restigouche,E8E 1B2,"Maternelle, 1-8",French,Français,http://mosaiquedunord.wordpress.com,2011,POINT (-66.43313202344541 47.99773676733515),47.99773676733515,-66.43313202344541,1,1,1,0
4125,DSF-NE,Francophone,La Croisée,"1341, chemin Robertville",,Robertville,Gloucester,E8K 2V9,"Maternelle, 1-8",French,Français,http://lacroisee.nbed.nb.ca,1949,POINT (-65.77202488880758 47.69618851412402),47.696188514124024,-65.77202488880758,1,1,1,0
4114,DSF-NE,Francophone,Le Tournesol,"63, rue LaPlante est",,Petit-Rocher,Gloucester,E8J 1H4,"Maternelle, 1-3",French,Français,http://letournesol.nbed.nb.ca,1949,POINT (-65.71595169480273 47.78205155815643),47.78205155815643,-65.71595169480273,1,1,0,0
4158,DSF-NE,Francophone,Le Domaine Étudiant,"636, rue Principale",,Petit-Rocher,Gloucester,E8J 1T7,4-8,French,Français,http://de.nbed.nb.ca/,1977,POINT (-65.72039911527719 47.77962169822769),47.77962169822769,-65.72039911527719,,1,1,0
3601,ASD-N,Anglophone,Jacquet River School,3970 Main Street,,Belledune,Restigouche,E8G 2P1,"Kindergarten, 1-8",English,Anglais,http://jacquet-river-school.nbed.nb.ca,1967,POINT (-66.00494360569756 47.91814594889031),47.91814594889031,-66.00494360569756,1,1,1,0
4157,DSF-NE,Francophone,Carrefour Étudiant,"795, rue École",,Beresford,Gloucester,E8K 1V4,"Maternelle, 1-8",French,Français,http://carrefouretudiant.nbed.nb.ca,1977,POINT (-65.70233614046099 47.70546208556934),47.705462085569344,-65.702336140461,1,1,1,0
4207,ASD-N,Anglophone,Superior Middle School,560 Duke Street,,Bathurst,Gloucester,E2A 2X5,6-8,"English, French Immersion","Anglais, Immersion française",http://superiormiddleschool.nbed.nb.ca,1988,POINT (-65.66877269084958 47.62185262475356),47.62185262475357,-65.66877269084958,,1,1,0
4260,ASD-N,Anglophone,Parkwood Heights Elementary School,1125 Highland Avenue,,Bathurst,Gloucester,E2A 4P7,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://parkwood.nbed.nb.ca,1981,POINT (-65.69519926630754 47.63381966703353),47.63381966703354,-65.69519926630754,1,1,0,0
4156,DSF-NE,Francophone,École secondaire Népisiguit,"915, rue Sainte-Anne",,Bathurst,Gloucester,E2A 6X1,9-12,French,Français,http://esn.nbed.nb.ca,1970,POINT (-65.68391991660907 47.625376381941),47.625376381941,-65.68391991660907,,0,1,1
4159,DSF-NE,Francophone,Place-des-Jeunes,"975, rue Sainte-Anne",,Bathurst,Gloucester,E2A 6X1,6-8,French,Français,http://pdj.nbed.nb.ca,1986,POINT (-65.68564989229169 47.62540100501443),47.62540100501443,-65.68564989229169,,1,1,0
4161,DSF-NE,Francophone,Cité de l'Amitié,"1300, avenue St-Joseph",,Bathurst,Gloucester,E2A 3R5,"Maternelle, 1-5",French,Français,http://citedelamitie.wordpress.com,1994,POINT (-65.68588033378529 47.63769337775403),47.63769337775402,-65.68588033378529,1,1,0,0
858,ASD-N,Anglophone,Gretna Green School,15 Gretna Green Drive,,Miramichi,Northumberland,E1V 5V6,"Kindergarten, 1-8","English, French Immersion","Anglais, Immersion française",http://gretnagreen.nbed.nb.ca,1980,POINT (-65.52145009745345 47.02630683237894),47.02630683237894,-65.52145009745345,1,1,1,0
859,ASD-N,Anglophone,North & South Esk Elementary School,36 Northwest Road,,Sunny Corner,Northumberland,E9E 1J4,"Kindergarten, 1-6","English, French Immersion","Anglais, Immersion française",http://nsee.nbed.nb.ca,1983,POINT (-65.81616195254118 46.94924735945396),46.94924735945396,-65.81616195254118,1,1,0,0
825,ASD-N,Anglophone,North & South Esk Regional High School,40 Northwest Road,,Sunny Corner,Northumberland,E9E 1J4,7-12,English,Anglais,http://nser.nbed.nb.ca,1992,POINT (-65.81339273926264 46.95161640289339),46.95161640289338,-65.81339273926264,,0,1,1
752,DSF-NE,Francophone,École René-Chouinard,"3, chemin Drisdelle Settlement",,Lagaceville,Northumberland,E9G 2N3,"Maternelle, 1-8",French,Français,http://renechouinard.nbed.nb.ca,1986,POINT (-65.18264634838221 47.22733622570683),47.22733622570683,-65.1826463483822,1,1,1,0
761,DSF-NE,Francophone,Centre scolaire communautaire La fontaine,"700, rue Principale",,Néguac,Northumberland,E9G 1N4,"Maternelle, 1-12",French,Français,http://cslf.nbed.nb.ca/,1993,POINT (-65.0802669523121 47.24294178159586),47.24294178159586,-65.0802669523121,1,1,1,1
802,ASD-N,Anglophone,Tabusintac Community School,66 Hierlihy Road,,Tabusintac,Northumberland,E9H 1Z1,"Kindergarten, 1-8",English,Anglais,http://tabusintacschool.nbed.nb.ca,2013,POINT (-65.01890460613853 47.33092578881713),47.330925788817126,-65.01890460613853,1,1,1,0
1025,ASD-N,Anglophone,Dr. Losier Middle School,124 Henderson Street,,Miramichi,Northumberland,E1N 2S2,6-8,"English, French Immersion","Anglais, Immersion française",http://drlosier.nbed.nb.ca,1983,POINT (-65.45945882979915 47.02436167430488),47.024361674304885,-65.45945882979915,,1,1,0
1020,ASD-N,Anglophone,James M. Hill Memorial High School,128 Henderson Street,,Miramichi,Northumberland,E1N 2S2,9-12,"English, French Immersion","Anglais, Immersion française",http://jmh.nbed.nb.ca,1970,POINT (-65.45678522302047 47.02298063726256),47.02298063726256,-65.45678522302046,,0,1,1
811,ASD-N,Anglophone,Miramichi Valley High School,345 McKenna Avenue,,Miramichi,Northumberland,E1V 3S9,9-12,"English, French Immersion","Anglais, Immersion française",http://mvhs.nbed.nb.ca,1972,POINT (-65.58305679208847 47.00679268513441),47.00679268513442,-65.58305679208847,,0,1,1
5301,DSF-S,Francophone,École Carrefour Beausoleil,"300, chemin Beaverbrook",,Miramichi,Northumberland,E1V 1A1,"Maternelle, 1-12",French,Français,http://beausoleil.nbed.nb.ca,1985,POINT (-65.58770728945319 47.00895988439642),47.00895988439642,-65.58770728945319,1,1,1,1
1017,ASD-N,Anglophone,Nelson Rural School,26 St. Patricks Drive,,Miramichi,Northumberland,E1N 5T9,"Kindergarten, 1-8","English, French Immersion","Anglais, Immersion française",http://nelsonrural.nbed.nb.ca,1994,POINT (-65.55416048616092 46.97877687584204),46.97877687584204,-65.55416048616091,1,1,1,0
1357,DSF-S,Francophone,École Anna-Malenfant,"500, rue Centrale Nord",,Dieppe,Westmorland,E1A 6V7,"Maternelle, 1-5",French,Français,http://anna-malenfant.nbed.nb.ca,1992,POINT (-64.71849095325527 46.08587699357408),46.085876993574075,-64.71849095325527,1,1,0,0
1358,DSF-S,Francophone,École Grande-Digue,"365, Route 530",,Grande-Digue,Kent,E4R 5C8,"Maternelle, 1-8",French,Français,http://grande-digue.nbed.nb.ca,1984,POINT (-64.56745208142962 46.29382243408431),46.29382243408431,-64.56745208142962,1,1,1,0
1553,ASD-E,Anglophone,Shediac Cape School,3375 Route 134,,Shediac Cape,Westmorland,E4P 3G4,"Kindergarten, 1-8","English, French Immersion","Anglais, Immersion française",http://shediaccape.nbed.nb.ca,1997,POINT (-64.56712976940346 46.2337064570555),46.233706457055504,-64.56712976940345,1,1,1,0
1348,DSF-S,Francophone,École Amirault,"401, chemin Melanson",,Dieppe,Westmorland,E1A 1A5,"Maternelle, 1-2",French,Français,http://amirault.nbed.nb.ca,1969,POINT (-64.71800920403926 46.0696097518852),46.0696097518852,-64.71800920403926,1,1,0,0
1335,DSF-S,Francophone,École Sainte-Thérèse,"500, rue Notre-Dame",,Dieppe,Westmorland,E1A 5C2,"Maternelle, 1-5",French,Français,http://ste-therese.nbed.nb.ca,2010,POINT (-64.75013473468829 46.09794819447841),46.097948194478406,-64.75013473468829,1,1,0,0
1355,DSF-S,Francophone,École Mathieu-Martin,"511, rue Champlain",,Dieppe,Westmorland,E1A 1P2,9-12,French,Français,http://mathieumartin.nbed.nb.ca,1971,POINT (-64.7339326430009 46.09993137782612),46.09993137782614,-64.7339326430009,,0,1,1
1574,ASD-E,Anglophone,Lou MacNarin School,555 Gauvin Road,,Dieppe,Westmorland,E1A 1M7,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://loumacnarin.nbed.nb.ca,1995,POINT (-64.73258020467823 46.09776082012041),46.09776082012041,-64.73258020467823,1,1,0,0
1361,DSF-S,Francophone,École Carrefour de l'Acadie,"515, rue Champlain",,Dieppe,Westmorland,E1A 1P2,6-8,French,Français,http://carrefourdelacadie.nbed.nb.ca,2006,POINT (-64.73254819538892 46.10066186268548),46.10066186268549,-64.73254819538892,,1,1,0
2522,ASD-W,Anglophone,Gagetown School,6 Loomcroft Lane,,Gagetown,Queens,E5M 1H2,"Kindergarten, 1-8",English,Anglais,http://gagetown.nbed.nb.ca,1960,POINT (-66.14362680243369 45.7765360785529),45.776536078552894,-66.14362680243369,1,1,1,0
2501,ASD-W,Anglophone,Burton Elementary School,412 Route 102 Hwy,,Burton,Sunbury,E2V 3C7,"Kindergarten, 1-2",English,Anglais,http://burton.nbed.nb.ca,1961,POINT (-66.37058677196771 45.87526162953748),45.875261629537476,-66.37058677196771,1,1,0,0
2412,ASD-W,Anglophone,Cambridge-Narrows Community School,2158 Lakeview Road,,Cambridge-Narrows,Queens,E4C 1N8,"Kindergarten, 1-12",English,Anglais,http://cns.nbed.nb.ca,1987,POINT (-65.9532168588954 45.83714311629495),45.83714311629495,-65.9532168588954,1,1,1,1
1604,ASD-E,Anglophone,Petitcodiac Regional School,1 Corey Avenue,P.O. Box 2502,Petitcodiac,Westmorland,E4Z 6H4,"Kindergarten, 1-12","English, French Immersion","Anglais, Immersion française",http://prs.nbed.nb.ca,1949,POINT (-65.1794600520453 45.93415388463836),45.934153884638356,-65.1794600520453,1,1,1,1
1602,ASD-E,Anglophone,Havelock School,4530 Route 880,,Havelock,Kings,E4Z 5K6,"Kindergarten, 1-5",English,Anglais,http://havelock.nbed.nb.ca/,2006,POINT (-65.31680138377396 45.99291066542862),45.99291066542862,-65.31680138377395,1,1,0,0
1921,ASD-S,Anglophone,Hampton Middle School,11 School Street,P.O. Box 250,Hampton,Kings,E5N 6B1,6-8,"English, French Immersion","Anglais, Immersion française",http://hamptonmiddle.nbed.nb.ca,1956,POINT (-65.83074472322951 45.5335355384288),45.533535538428794,-65.8307447232295,,1,1,0
1939,ASD-S,Anglophone,Hampton Elementary School,82 School Street,,Hampton,Kings,E5N 6B2,2-5,"English, French Immersion","Anglais, Immersion française",http://Hampton-Elementary.nbed.nb.ca,1969,POINT (-65.82772423521929 45.53399635113921),45.53399635113921,-65.82772423521929,,1,0,0
1940,ASD-S,Anglophone,Dr. A. T. Leatherbarrow Primary School,122 School Street,,Hampton,Kings,E5N 6B2,"Kindergarten, 1-2","English, French Immersion","Anglais, Immersion française",http://leatherbarrow.nbed.nb.ca,1974,POINT (-65.82820132571729 45.53607674211234),45.53607674211234,-65.82820132571729,1,1,0,0
1947,ASD-S,Anglophone,Hampton High School,34 Elizabeth Avenue,,Hampton,Kings,E5N 5P7,9-12,"English, French Immersion","Anglais, Immersion française",http://www.Hamptonhigh.ca,1992,POINT (-65.83835575241356 45.51800715975951),45.51800715975951,-65.83835575241356,,0,1,1
1944,ASD-S,Anglophone,Hammond River Valley Elementary School,1759 Route 860,P.O. Box 1062,Hampton,Kings,E5N 8H1,"Kindergarten, 1-5",English,Anglais,http://hrves.nbed.nb.ca,1982,POINT (-65.75258178147796 45.48619669046689),45.48619669046689,-65.75258178147796,1,1,0,0
2622,ASD-W,Anglophone,McAdam Avenue School,129 McAdam Avenue,,Fredericton,York,E3A 1G7,"Kindergarten, 1-5",English,Anglais,http://maes.nbed.nb.ca,1962,POINT (-66.67646493935788 45.98162408509485),45.98162408509485,-66.67646493935788,1,1,0,0
2636,ASD-W,Anglophone,Nashwaaksis Middle School,324 Fulton Avenue,,Fredericton,York,E3A 5J4,6-8,"English, French Immersion","Anglais, Immersion française",http://nasismiddle.nbed.nb.ca,1976,POINT (-66.64290940513943 45.98520662096192),45.985206620961925,-66.64290940513942,,1,1,0
2621,ASD-W,Anglophone,Nashwaaksis Memorial School,80 Main Street,,Fredericton,York,E3A 1C4,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://nms.nbed.nb.ca,1948,POINT (-66.65996237397593 45.98062975017958),45.980629750179574,-66.65996237397593,1,1,0,0
2623,ASD-W,Anglophone,Park Street Elementary School,111 Park Street,,Fredericton,York,E3A 2J6,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://parkstreet.nbed.nb.ca,1960,POINT (-66.6469416587297 45.98099794122525),45.980997941225255,-66.6469416587297,1,1,0,0
2605,ASD-W,Anglophone,Devon Middle School,681 Dobie Street,,Fredericton,York,E3A 2Z2,6-8,"English, French Immersion","Anglais, Immersion française",http://devonmiddle.nbed.nb.ca,1952,POINT (-66.62463528678548 45.96809409669811),45.96809409669811,-66.62463528678548,,1,1,0
2640,ASD-W,Anglophone,Leo Hayes High School,499 Cliffe Street,,Fredericton,York,E3A 9P5,9-12,"English, French Immersion","Anglais, Immersion française",http://leohayeshigh.nbed.nb.ca,2000,POINT (-66.62173885771884 45.97900255273115),45.97900255273115,-66.62173885771884,,0,1,1
3215,DSF-NO,Francophone,École Grande-Rivière,"40, rue de l'École",,Saint-Léonard,Madawaska,E7E 1Y6,"Maternelle, 1-12",French,Français,http://egr.nbed.nb.ca,2003,POINT (-67.92762012837316 47.16312206049954),47.16312206049953,-67.92762012837315,1,1,1,1
5001,ASD-W,Anglophone,John Caldwell School,130 Victoria Street,,Grand-Sault/Grand Falls,Victoria,E3Z 3B7,"Kindergarten, 1-12","English, French Immersion","Anglais, Immersion française",http://jcs.nbed.nb.ca,1990,POINT (-67.73599067508509 47.04818892232608),47.04818892232608,-67.73599067508509,1,1,1,1
3205,DSF-NO,Francophone,École Mgr-Lang,"1365, rue Tobique",,Drummond,Victoria,E3Y 2P4,"Maternelle, 1-6",French,Français,http://ecolemgrlang.nbed.nb.ca,1962,POINT (-67.68935873422598 47.04007614262225),47.040076142622254,-67.68935873422598,1,1,0,0
3211,DSF-NO,Francophone,Régionale-de-Saint-André,"477, rue de l'Église",,Saint-André,Madawaska,E3Y 2Y2,"Maternelle, 1-6",French,Français,http://ersa.nbed.nb.ca/,1953,POINT (-67.76600203394293 47.10063074691308),47.10063074691308,-67.76600203394293,1,1,0,0
3218,DSF-NO,Francophone,Élémentaire Sacré-Coeur,"689, boul. Éverard H. Daigle",,Grand-Sault/Grand Falls,Victoria,E3Z 3C5,"Maternelle, 1-6",French,Français,http://esc.nbed.nb.ca,1988,POINT (-67.75787411643265 47.04475238473578),47.04475238473579,-67.75787411643265,1,1,0,0
3217,DSF-NO,Francophone,Polyvalente Thomas-Albert,"215, rue Guimont",,Grand-Sault/Grand Falls,Victoria,E3Y 1C7,7-12,French,Français,http://pta.nbed.nb.ca,1969,POINT (-67.73055211040605 47.05667507362845),47.056675073628455,-67.73055211040605,,0,1,1
118,DSF-NO,Francophone,Polyvalente A.-J.-Savoie,"210, rue Mgr Martin E",,Saint-Quentin,Restigouche,E8A 1W1,7-12,French,Français,http://pajs.nbed.nb.ca,1971,POINT (-67.38529758527592 47.51547066358678),47.515470663586775,-67.38529758527592,,0,1,1
101,DSF-NO,Francophone,École Mgr-Martin,"15, rue Deschênes",,Saint-Quentin,Restigouche,E8A 1M2,"Maternelle, 1-6",French,Français,http://ecolemgr-martin.nbed.nb.ca,1959,POINT (-67.38903915981892 47.51058783310589),47.510587833105895,-67.38903915981892,1,1,0,0
109,DSF-NO,Francophone,École Marie-Gaétane,"16, rue Fraser",,Kedgwick,Restigouche,E8B 1E6,"Maternelle, 1-12",French,Français,http://emg.nbed.nb.ca,1974,POINT (-67.34705522657171 47.64772909994429),47.647729099944286,-67.34705522657171,1,1,1,1
2068,ASD-S,Anglophone,Grand Bay Primary School,92 Woolastook Drive,,Grand Bay-Westfield,Kings,E5K 1S4,"Kindergarten, 1-2","English, French Immersion","Anglais, Immersion française",http://gbp.nbed.nb.ca,1947,POINT (-66.1956280287271 45.31391838123866),45.31391838123866,-66.1956280287271,1,1,0,0
2016,ASD-S,Anglophone,Inglewood School,10 School Street,,Grand Bay-Westfield,Kings,E5K 1R6,3-5,"English, French Immersion","Anglais, Immersion française",http://inglewood.nbed.nb.ca/,1960,POINT (-66.19726747520133 45.30999179865788),45.30999179865788,-66.19726747520133,,1,0,0
2072,ASD-S,Anglophone,River Valley Middle School,33 Epworth Park Road,,Grand Bay-Westfield,Kings,E5K 1W1,6-8,"English, French Immersion","Anglais, Immersion française",http://rvms.nbed.nb.ca,1976,POINT (-66.19845674794523 45.32131131969338),45.321311319693386,-66.19845674794523,,1,1,0
2062,ASD-S,Anglophone,Westfield School,147 Nerepis Road,,Grand Bay-Westfield,Kings,E5K 2Z5,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://westfieldelem.nbed.nb.ca,1951,POINT (-66.22470976737476 45.34321542633956),45.34321542633956,-66.22470976737475,1,1,0,0
1811,ASD-S,Anglophone,Norton Elementary School,274 Route 124,P.O. Box 333,Norton,Kings,E5T 1J7,"Kindergarten, 1-5",English,Anglais,http://norton.nbed.nb.ca,1923,POINT (-65.70058731691526 45.64071459914231),45.64071459914231,-65.70058731691526,1,1,0,0
1945,ASD-S,Anglophone,Belleisle Regional High School,1800 Route 124,,"Springfield,Kings County",Kings,E5T 2K2,6-12,"English, French Immersion","Anglais, Immersion française",http://belleisleregional.nbed.nb.ca,1983,POINT (-65.8324147301643 45.67102010940919),45.67102010940919,-65.8324147301643,,1,1,1
1938,ASD-S,Anglophone,Belleisle Elementary School,1775 Route 124,,"Springfield,Kings County",Kings,E5T 2J9,"Kindergarten, 1-5",English,Anglais,http://belleisleelementary.nbed.nb.ca,1969,POINT (-65.82841096170291 45.67029953997991),45.67029953997992,-65.82841096170291,1,1,0,0
1925,ASD-S,Anglophone,Macdonald Consolidated School,3950 Route 845,,Kingston,Kings,E5N 1E9,"Kindergarten, 1-8","English, French Immersion","Anglais, Immersion française",http://macdonald.nbed.nb.ca,1981,POINT (-65.97503981477615 45.50213974453163),45.502139744531625,-65.97503981477614,1,1,1,0
2642,ASD-W,Anglophone,Gibson-Neill Memorial Elementary School,67 Wyngate Drive,,Fredericton,York,E3A 6G1,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://gnmes.nbed.nb.ca,2013,POINT (-66.60705115431129 45.9811246320868),45.981124632086804,-66.60705115431128,1,1,0,0
5139,DSF-S,Francophone,École Les Éclaireurs,"160, promenade Eco Terra",,Fredericton,York,E3A 9M1,"Maternelle, 1-8",French,Français,,2015,POINT (-66.61731716064939 45.97101802181748),45.97101802181747,-66.61731716064939,1,1,1,0
625,DSF-NE,Francophone,École L'Étincelle,"70, rue de l'Église",,Sainte-Marie-Saint-Raphaël,Gloucester,E8T 1N8,"Maternelle, 1-8",French,Français,http://etincelle.nbed.nb.ca,1982,POINT (-64.56820582027267 47.80130494158906),47.80130494158906,-64.56820582027268,1,1,1,0
604,DSF-NE,Francophone,École Soeur-Saint-Alexandre,"65, rue de l'École",,Lamèque,Gloucester,E8T 1B7,"Maternelle, 1-8",French,Français,http://sr-saint-alexandre.nbed.nb.ca/,2001,POINT (-64.6485124762584 47.79622593840789),47.796225938407886,-64.6485124762584,1,1,1,0
627,DSF-NE,Francophone,École L'Envolée,"135, rue de l'École",,Shippagan,Gloucester,E8S 1V5,"Maternelle, 1-8",French,Français,http://envolee.nbed.nb.ca,1992,POINT (-64.73078345170745 47.73898351449434),47.73898351449434,-64.73078345170745,1,1,1,0
601,DSF-NE,Francophone,École Marie-Esther,"201, rue Hôtel de Ville",,Shippagan,Gloucester,E8S 1L1,9-12,French,Français,http://eme.nbed.nb.ca,1970,POINT (-64.7169797402281 47.74039713331288),47.74039713331288,-64.7169797402281,,0,1,1
609,DSF-NE,Francophone,École La-Rivière,"11291, Route 11",,Pokemouche,Gloucester,E8P 1H9,"Maternelle, 1-8",French,Français,http://lariviere.nbed.nb.ca,1964,POINT (-64.87660304471538 47.66616321035008),47.66616321035009,-64.87660304471538,1,1,1,0
2407,ASD-W,Anglophone,Minto Memorial High School,126 Park Street,,Minto,Queens,E4B 3K9,9-12,English,Anglais,http://mintomemorial.nbed.nb.ca,1949,POINT (-66.0642243559878 46.07733058428979),46.07733058428979,-66.06422435598779,,0,1,1
2411,ASD-W,Anglophone,Minto Elementary Middle School,42 Cedar Street,,Minto,Queens,E4B 2Z9,"Kindergarten, 1-8","English, French Immersion","Anglais, Immersion française",http://mems.nbed.nb.ca/,1980,POINT (-66.04638075981485 46.08508376992805),46.08508376992805,-66.04638075981485,1,1,1,0
2404,ASD-W,Anglophone,Chipman Elementary School,159 Bridge Street,,Chipman,Queens,E4A 1R8,"Kindergarten, 1-5",English,Anglais,http://chipman.nbed.nb.ca,1967,POINT (-65.88998205030445 46.18158919234684),46.18158919234684,-65.88998205030445,1,1,0,0
2413,ASD-W,Anglophone,Chipman Forest Avenue School,33 Forest Avenue,,Chipman,Queens,E4A 1Z8,6-12,English,Anglais,http://cfasnewsnet.nbed.nb.ca,1988,POINT (-65.86748776386327 46.18305737097718),46.18305737097718,-65.86748776386328,,1,1,1
2602,ASD-W,Anglophone,Barkers Point Elementary School,39 Carmen Avenue,,Fredericton,York,E3A 3W9,"Kindergarten, 1-5","English, French Immersion","Anglais, Immersion française",http://bps.nbed.nb.ca,1946,POINT (-66.61796852122096 45.95246310017283),45.95246310017283,-66.61796852122096,1,1,0,0
3317,DSF-NO,Francophone,École Régionale Saint-Basile,"247, rue Principale",,Saint-Basile,Madawaska,E7C 1H7,"Maternelle, 1-8",French,Français,http://ersb.nbed.nb.ca,2004,POINT (-68.22639963103465 47.35703590999503),47.357035909995034,-68.22639963103465,1,1,1,0
3325,DSF-NO,Francophone,Cité des Jeunes A.-M.-Sormany,"300, rue Martin",,Edmundston,Madawaska,E3V 0G9,9-12,French,Français,http://cdj.nbed.nb.ca,1971,POINT (-68.31023267460388 47.37090629668977),47.370906296689775,-68.31023267460388,,0,1,1
3309,DSF-NO,Francophone,École Notre-Dame,"99, rue Martin",,Edmundston,Madawaska,E3V 2M7,"Maternelle, 1-8",French,Français,http://ecolenotredame.nbed.nb.ca,1940,POINT (-68.323119560286 47.37291867825775),47.37291867825776,-68.323119560286,1,1,1,0
3320,DSF-NO,Francophone,École Mgr-Matthieu-Mazerolle,"4, rue de l'École",,Rivière-Verte,Madawaska,E7C 2R4,"Maternelle, 1-8",French,Français,http://mgrmatthieumazerolle.nbed.nb.ca/,1983,POINT (-68.14144714872727 47.31685741697675),47.31685741697674,-68.14144714872728,1,1,1,0
3321,DSF-NO,Francophone,École Régionale Sainte-Anne,"39, rue St-Joseph",,Sainte-Anne-de-Madawaska,Madawaska,E7E 1K8,"Maternelle, 1-8",French,Français,http://steanne.nbed.nb.ca/,1953,POINT (-68.02898691789834 47.24944372274795),47.249443722747955,-68.02898691789834,1,1,1,0
910,ASD-W,Anglophone,Central New Brunswick Academy,7263 Route 8 Hwy,,"New Bandon, Northumb Co.",Northumberland,E9C 2A7,6-12,English,Anglais,http://cnba.nbed.nb.ca,2010,POINT (-66.29320823844125 46.49861558935991),46.49861558935992,-66.29320823844125,,1,1,1
3905,DSF-S,Francophone,École Régionale de Baie-Sainte-Anne,"5362, Route 117",,Baie-Sainte-Anne,Northumberland,E9A 1V9,"Maternelle, 1-12",French,Français,http://erbsa.nbed.nb.ca,1961,POINT (-64.96553126359503 47.04824557475247),47.048245574752464,-64.96553126359503,1,1,1,1
1013,ASD-N,Anglophone,Miramichi Rural School,7366 Route 117,,Miramichi Bay,Northumberland,E1N 5L7,"Kindergarten, 1-8",English,Anglais,http://miramichirural.nbed.nb.ca,1986,POINT (-65.18139286431337 47.03763125812165),47.03763125812165,-65.18139286431337,1,1,1,0
1014,ASD-N,Anglophone,Napan Elementary School,225 South Napan Road,,Napan,Northumberland,E1N 4W2,"Kindergarten, 1-5",English,Anglais,http://napan.nbed.nb.ca,1962,POINT (-65.40109334865508 47.01561192960464),47.015611929604646,-65.40109334865508,1,1,0,0
839,ASD-N,Anglophone,Millerton Elementary & Junior High School,4711 Route 108 Hwy,,Derby,Northumberland,E1V 5C3,"Kindergarten, 1-8",English,Anglais,http://millertonschool.nbed.nb.ca,1989,POINT (-65.65978535607657 46.88569544668093),46.88569544668093,-65.65978535607657,1,1,1,0
905,ASD-W,Anglophone,Upper Miramichi Elementary School,3460 Route 625,,Boiestown,Northumberland,E6A 1C8,"Kindergarten, 1-5",English,Anglais,http://umes.nbed.nb.ca/,1965,POINT (-66.43401206072822 46.4512244635967),46.45122446359671,-66.43401206072822,1,1,0,0
901,ASD-W,Anglophone,Doaktown Elementary School,430 Main Street,,Doaktown,Northumberland,E9C 1E8,"Kindergarten, 1-5",English,Anglais,http://doaktownelementary.nbed.nb.ca,1953,POINT (-66.12521035613264 46.55655618344338),46.556556183443384,-66.12521035613264,1,1,0,0
843,ASD-N,Anglophone,Blackville School,12 MacLaggan Drive,,Blackville,Northumberland,E9B 1Y4,"Kindergarten, 1-12","English, French Immersion","Anglais, Immersion française",http://blackville.nbed.nb.ca,1974,POINT (-65.83754601496733 46.73972026719301),46.739720267193015,-65.83754601496733,1,1,1,1
2911,ASD-W,Anglophone,Townsview School,122 Lewis P. Fisher Lane,,Woodstock,Carleton,E7M 0G6,"Kindergarten, 1-8","English, French Immersion","Anglais, Immersion française",http://townsview.nbed.nb.ca,2014,POINT (-67.57768529863624 46.15953539238696),46.159535392386964,-67.57768529863624,1,1,1,0
2910,ASD-W,Anglophone,Meduxnekeag Consolidated School,200 School Street,,Woodstock,Carleton,E7M 0G7,"Kindergarten, 1-8","English, French Immersion","Anglais, Immersion française",http://meduxnekeag.nbed.nb.ca,2014,POINT (-67.61958032218926 46.14189984107922),46.141899841079216,-67.61958032218925,1,1,1,0
5202,DSF-S,Francophone,École des Pionniers,"250, chemin Quispamsis",,Quispamsis,Kings,E2E 0R7,"Maternelle, 1-5",French,Français,,2014,POINT (-65.96288798001513 45.42518205706964),45.42518205706965,-65.96288798001514,1,1,0,0
