OBJECTID;DT_MAJ_GDUNO;CD_IMM;CD_CS;NUM_IMM_CS;NOM_OFFCL;ADRS_GEO_L1_GDUNO;ADRS_GEO_L2_GDUNO;CD_MUNCP;NOM_MUNCP;STAT_MUNCP;CD_POSTL_GDUNO;PRESC;PRIM;SEC;FORM_PRO;ADULTE;STAT_PROP_IMM;COORD_X_LL84;COORD_Y_LL84;ORDRE_ENS;TYPE_CS;STYLE_CART
101;20201019;711021;711000;021;Armand-Saint-Onge, secondaire;95, avenue du Parc;;07047;Amqui;V;G5J2L8;0;0;1;1;1;Propriété de la CS;-67.438879;48.460665;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
102;20201019;711036;711000;036;Monseigneur-Belzile;197, avenue Ulric-Tessier;;08073;Saint-Ulric;M;G0J3H0;1;1;1;0;1;Propriété de la CS;-67.702921;48.786511;Préscolaire - Primaire - Secondaire - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
103;20201019;711037;711000;037;Zénon-Soucy;152, rue Saint-Rédempteur;;08053;Matane;V;G4W1K2;1;1;0;0;0;Propriété de la CS;-67.520739;48.846247;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
104;20201019;711009;711000;009;Victor-Côté;505, rue Saint-Jérôme;;08053;Matane;V;G4W3B8;1;1;0;0;1;Propriété de la CS;-67.530048;48.848243;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
105;20201019;711019;711000;019;Bon-Pasteur;310, boulevard Dion;;08053;Matane;V;G4W3M1;1;1;0;0;0;Propriété de la CS;-67.541345;48.843129;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
106;20201019;711022;711000;022;Polyvalente Forimont;145, rue Saint-Luc;;07018;Causapscal;V;G0J1J0;0;0;1;1;1;Propriété de la CS;-67.22338;48.347597;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
107;20201019;711005;711000;005;Albertville;1096, rue Principale;;07025;Albertville;M;G0J1A0;0;0;0;0;1;Propriété de la CS;-67.36204;48.325491;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
108;20201019;711042;711000;042;Le Marinier;161, rue Principale;;08005;Les Méchins;M;G0J1T0;1;1;0;0;1;Propriété de la CS;-66.979402;49.000775;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
109;20201019;711046;711000;046;Sainte-Félicité;207, boulevard Perron;;08023;Sainte-Félicité;M;G0J2K0;1;1;0;0;1;Propriété de la CS;-67.337063;48.900697;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
110;20201019;712003;712000;003;Source, la;230, rue Principale;;09015;Les Hauteurs;M;G0K1C0;1;1;1;0;0;Propriété de la CS;-68.114998;48.378264;Préscolaire - Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
111;20201019;712007;712000;007;Norjoli;70, rue Beaupré;;09077;Mont-Joli;V;G5H1C7;1;1;0;0;0;Propriété de la CS;-68.195066;48.59302;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
112;20201019;712055;712000;055;Sainte-Luce;26, route du Fleuve Ouest;;09092;Sainte-Luce;M;G0K1P0;0;0;1;0;0;Propriété de la CS;-68.385688;48.54946;Secondaire;Franco;3_Imm_Franco_secondaire
113;20201019;711028;711000;028;Saint-Rosaire;4, place de l'Église;;07018;Causapscal;V;G0J1J0;1;1;0;0;0;Propriété de la CS;-67.223366;48.355971;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
114;20201019;711030;711000;030;Sainte-Marie;2, rue de l'Église;;07085;Sayabec;M;G0J3K0;1;1;0;0;0;Propriété de la CS;-67.686902;48.565547;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
115;20201019;711038;711000;038;Val-Brillant;14, rue de la Fabrique;;07080;Val-Brillant;M;G0J3L0;1;1;0;0;1;Propriété de la CS;-67.547185;48.531689;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
116;20201019;722025;722000;025;Saint-Léon;1370, rue Principale;;93055;Labrecque;M;G0W2S0;1;1;0;0;1;Propriété de la CS;-71.524386;48.672837;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
117;20201019;721064;721000;064;Polyvalente de Normandin;1285, avenue du Rocher;;92040;Normandin;V;G8M3X4;0;0;1;1;1;Propriété de la CS;-72.523444;48.838084;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
180;20201019;721003;721000;003;Sainte-Thérèse;242, 3e Avenue;;92022;Dolbeau-Mistassini;V;G8L2V4;1;1;0;0;0;Propriété de la CS;-72.228259;48.87534;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
181;20201019;721006;721000;006;Saint-Louis-de-Gonzague;537, rue Principale;;92065;Saint-Eugène-d'Argentenay;M;G0W1B0;1;1;0;0;1;Propriété de la CS;-72.288266;48.979116;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
182;20201019;813008;813000;008;Couvent du Bon-Pasteur;113, rue Carrefour;;02015;Grande-Rivière;V;G0C1V0;1;1;0;0;0;Propriété de la CS;-64.498564;48.400929;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
183;20201019;813003;813000;003;Couvent de l'Assomption;1240, chemin Val d'Espoir;;02005;Percé;V;G0C3G0;0;1;0;0;0;Propriété de la CS;-64.400994;48.514151;Primaire;Franco;1_Imm_Franco_primaire
184;20201019;722045;722000;045;Saint-Antoine;289, rue Dequen;;93035;Saint-Gédéon;M;G0W2P0;1;1;0;0;1;Propriété de la CS;-71.77732;48.492001;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
185;20201019;722047;722000;047;Saint-Joseph;236, rue Hébert;;93020;Hébertville;M;G8N1P4;1;1;0;0;0;Propriété de la CS;-71.680946;48.389892;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
186;20201019;724021;724000;021;Sacré-Coeur;1930, rue Frontenac;;94068;Saguenay;V;G7X4W3;1;1;0;0;0;Propriété de la CS;-71.237094;48.426141;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
187;20201019;724022;724000;022;Ctre gestion doc. & Ctre ress. multidiciplinaires;1955, rue Bourassa;;94068;Saguenay;V;G7X4E1;0;0;1;0;0;Propriété de la CS;-71.228442;48.424937;Secondaire;Franco;3_Imm_Franco_secondaire
188;20201019;721013;721000;013;Maria-Goretti;4971, rue des Saules;;91050;La Doré;P;G8J1G8;1;1;0;0;1;Propriété de la CS;-72.650799;48.712629;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
189;20201019;722060;722000;060;Pavillon Wilbrod-Dufour;850, avenue Bégin Sud;;93042;Alma;V;G8B2X6;0;0;1;1;1;Propriété de la CS;-71.65444;48.539922;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
190;20201019;722061;722000;061;Camille-Lavoie, secondaire;500, avenue des Métiers Sud;;93042;Alma;V;G8B3C4;0;0;1;1;1;Propriété de la CS;-71.65597;48.543468;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
191;20201019;722050;722000;050;Du Bon-Conseil;14, rue Chanoine-Gagnon;;93025;Hébertville-Station;VL;G0W1T0;1;1;0;0;1;Propriété de la CS;-71.662637;48.445477;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
192;20201019;722053;722000;053;Monseigneur Victor;26, rue Plourde;;93012;Métabetchouan--Lac-à-la-Croix;V;G8G1C6;1;1;0;0;1;Propriété de la CS;-71.868427;48.427582;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
193;20201019;724023;724000;023;Sainte-Cécile;1769, rue St-François-Xavier;;94068;Saguenay;V;G7X4N8;1;1;0;0;0;Propriété de la CS;-71.22944;48.432717;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
194;20201019;724027;724000;027;Saint-Charles;370, rue Principale;;94260;Saint-Charles-de-Bourget;M;G0V1G0;1;1;0;0;0;Propriété de la CS;-71.409406;48.491949;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
195;20201019;721014;721000;014;Carrefour étudiant;3079, rue de Saint-Méthode;;91042;Saint-Félicien;V;G8K3C2;1;1;0;0;1;Propriété de la CS;-72.412247;48.72717;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
196;20201019;721016;721000;016;Hébert;1298, rue L.-W. Leclerc;;91042;Saint-Félicien;V;G8K2N4;1;1;0;0;0;Propriété de la CS;-72.452631;48.648779;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
197;20201019;721017;721000;017;Complexe administratif de Saint-Félicien;1322, boulevard Sacré-Coeur;;91042;Saint-Félicien;V;G8K2R2;0;0;0;1;0;Propriété de la CS;-72.449159;48.657138;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
198;20201019;722086;722000;086;Jean-Gauthier;441, rue Joseph-W.-Fleury;;93042;Alma;V;G8E2L1;0;0;1;0;1;Propriété de la CS;-71.696044;48.639547;Secondaire - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
199;20201019;724030;724000;030;Collège Saint-Ambroise;101, rue Blackburn;;94255;Saint-Ambroise;M;G7P2K4;1;1;0;0;0;Propriété de la CS;-71.326723;48.557709;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
200;20201019;721019;721000;019;CEA Le Retour;1191, boulevard Julien;;91042;Saint-Félicien;V;G8K2B6;0;0;0;1;1;Propriété de la CS;-72.443997;48.646482;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
201;20201019;721021;721000;021;Monseigneur Bluteau;1275, 3e Rue;;91042;Saint-Félicien;V;G8K2B5;1;1;0;0;0;Propriété de la CS;-72.446129;48.645146;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
202;20201019;722058;722000;058;Jean XXIII;350, rue Saint-Jean;;93012;Métabetchouan--Lac-à-la-Croix;V;G8G2J4;1;1;0;0;1;Propriété de la CS;-71.783786;48.410895;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
203;20201019;724054;724000;054;Secondaire Kénogami;1954, rue des Étudiants;;94068;Saguenay;V;G7X4B1;1;1;1;0;0;Propriété de la CS;-71.227405;48.425204;Préscolaire - Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
204;20201019;724055;724000;055;Polyvalente Arvida;2215, boulevard Mellon;;94068;Saguenay;V;G7S3G4;0;0;1;1;0;Propriété de la CS;-71.180399;48.413735;Secondaire - Formation professionnelle;Franco;3_Imm_Franco_secondaire
205;20201019;724056;724000;056;CFGA De La Jonquière;3842, boulevard Harvey;;94068;Saguenay;V;G7X2Z4;0;0;0;0;1;Propriété de la CS;-71.248379;48.413767;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
206;20201019;724032;724000;032;Saint-Jean-de-Bégin;108, rue Tremblay;;94250;Bégin;M;G0V1B0;1;1;0;0;1;Propriété de la CS;-71.362464;48.674817;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
207;20201019;721025;721000;025;Pie XII;128, avenue Albert-Perron;;91035;Saint-Prime;M;G8J1L2;1;1;0;0;1;Propriété de la CS;-72.337381;48.592802;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
208;20201019;721026;721000;026;Jeanne-Mance;623, rue Principale;;91035;Saint-Prime;M;G8J1T3;0;1;0;0;1;Propriété de la CS;-72.337196;48.592895;Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
209;20201019;721027;721000;027;Sainte-Marie;1017, rue du Centre-Sportif;;92040;Normandin;V;G8M4L7;1;1;0;0;0;Propriété de la CS;-72.525991;48.836834;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
139;20201019;723048;723000;048;Sainte-Thérèse;737, rue Victoria;;94068;Saguenay;V;G7B3M8;1;1;0;0;0;Propriété de la CS;-70.881091;48.341565;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
140;20201019;723049;723000;049;Atelier de menuiserie;731, boul. de Grande-Baie Nord;;94068;Saguenay;V;G7B3K5;0;0;0;1;0;Propriété de la CS;-70.885185;48.340544;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
141;20201019;723072;723000;072;Fréchette;37, rue Saint-Jean-Baptiste;;94210;L'Anse-Saint-Jean;M;G0V1J0;1;1;1;0;1;Propriété de la CS;-70.23955;48.199984;Préscolaire - Primaire - Secondaire - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
142;20201019;723073;723000;073;Grandes-Marées, secondaire des;1802, avenue John-Kane;;94068;Saguenay;V;G7B1K2;0;0;1;1;1;Propriété de la CS;-70.884046;48.323612;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
143;20201019;723004;723000;004;Saint-Coeur-de-Marie;465, chemin de la Réserve;;94068;Saguenay;V;G7J3N7;1;1;0;0;0;Propriété de la CS;-71.085933;48.424575;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
144;20201019;723005;723000;005;De La Pulperie;906, avenue Comeau;;94068;Saguenay;V;G7J3J3;1;1;0;0;0;Propriété de la CS;-71.084944;48.416027;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
145;20201019;723008;723000;008;Antoine-de-St-Exupéry;82, boulevard Université Est;;94068;Saguenay;V;G7H2M2;1;1;0;0;0;Propriété de la CS;-71.066885;48.421076;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
146;20201019;723010;723000;010;L'Horizon;1067, avenue Jolliet;;94068;Saguenay;V;G7J2R1;1;1;0;0;0;Propriété de la CS;-71.073616;48.411753;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
147;20201019;723011;723000;011;La Source;129, Jacques-Cartier Est;;94068;Saguenay;V;G7H1Y4;0;0;0;0;1;Propriété de la CS;-71.064687;48.426899;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
148;20201019;723013;723000;013;Saint-Antoine;315, rue du Stade;;94068;Saguenay;V;G7J3T5;0;1;0;0;0;Propriété de la CS;-71.091959;48.423285;Primaire;Franco;1_Imm_Franco_primaire
149;20201019;723014;723000;014;Sainte-Bernadette;824, avenue Chabanel;;94068;Saguenay;V;G7H3T7;1;1;0;0;0;Propriété de la CS;-71.042974;48.415458;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
150;20201019;723015;723000;015;Marguerite-d'Youville;870, avenue Boily;;94068;Saguenay;V;G7J2Y4;1;1;0;0;1;Propriété de la CS;-71.077399;48.415552;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
151;20201019;723016;723000;016;Félix-Antoine-Savard;1140, avenue Bizet;;94068;Saguenay;V;G7H4H4;1;1;0;0;0;Propriété de la CS;-71.060003;48.409855;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
152;20201019;723017;723000;017;André-Gagnon;128, rue Louis-Francoeur;;94068;Saguenay;V;G7H3A8;1;1;0;0;0;Propriété de la CS;-71.067858;48.405598;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
153;20201019;723074;723000;074;Laure-Conan;847, avenue George-Vanier;;94068;Saguenay;V;G7H4M1;0;0;1;1;1;Propriété de la CS;-71.060315;48.416167;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
154;20201019;723075;723000;075;Odyssée / Dominique-Racine, secondaire de l';985, avenue Bégin;;94068;Saguenay;V;G7H4P1;0;1;1;1;1;Propriété de la CS;-71.06569;48.412273;Primaire - Secondaire - Formation professionnelle - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
155;20201019;723077;723000;077;L'Oasis;624, avenue Lafontaine;;94068;Saguenay;V;G7H4V4;0;0;0;1;1;Propriété de la CS;-71.061801;48.42036;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
156;20201019;723078;723000;078;Odyssée / Lafontaine, secondaire de l';475, avenue Lafontaine;;94068;Saguenay;V;G7H4V2;0;1;1;0;0;Propriété de la CS;-71.05938;48.422638;Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
157;20201019;723851;723000;851;Institut Saint-Georges;1109, avenue Bégin;;94068;Saguenay;V;G7H4P1;0;1;1;0;0;Entente MEES/MSSS;-71.067079;48.410863;Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
158;20201019;723021;723000;021;Saint-Isidore;97, avenue Arthur Hamel Sud;;94068;Saguenay;V;G7H3M9;1;1;0;0;0;Propriété de la CS;-71.025729;48.429326;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
159;20201019;723022;723000;022;Saint-Denis;130, avenue des Ormes Sud;;94068;Saguenay;V;G7H3K5;0;1;0;0;0;Propriété de la CS;-71.024501;48.428771;Primaire;Franco;1_Imm_Franco_primaire
160;20201019;723026;723000;026;Notre-Dame;860, rue Gauthier;;94068;Saguenay;V;G7N1G8;1;1;0;0;0;Propriété de la CS;-71.110484;48.306162;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
161;20201019;812854;812000;854;CISSS de la Gaspésie -  CH Mgr Ross;150, rue Mgr Ross, Pav. Ross;;03005;Gaspé;V;G4X2S7;1;1;1;0;0;Entente MEES/MSSS;-64.492932;48.837496;Préscolaire - Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
162;20201019;812852;812000;852;CISSS de la Gaspésie - Hôpital Hôtel-Dieu;215, boul. York O., Pav. H.-D.;;03005;Gaspé;V;G4X2W2;0;1;1;0;0;Entente MEES/MSSS;-64.496648;48.812944;Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
163;20201019;722028;722000;028;Maria;5852, avenue des Pélicans;;93042;Alma;V;G8E1G5;1;1;0;0;0;Propriété de la CS;-71.701228;48.631414;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
164;20201019;722030;722000;030;Notre-Dame-de-Lorette;220, rue Principale;;93045;Saint-Nazaire;M;G0W2V0;1;1;0;0;1;Propriété de la CS;-71.553057;48.588222;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
165;20201019;722032;722000;032;Sainte-Hélène;420, rue Principale;;93070;Saint-Henri-de-Taillon;M;G0W2X0;1;1;0;0;1;Propriété de la CS;-71.821383;48.662374;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
166;20201019;724012;724000;012;Notre-Dame-du-Sourire;1796, rue Neilson;;94068;Saguenay;V;G7S3A2;1;1;0;0;0;Propriété de la CS;-71.184941;48.43074;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
167;20201019;721066;721000;066;Polyvalente des Quatre-Vents;1099, boulevard Hamel;;91042;Saint-Félicien;V;G8K2R4;0;0;1;1;1;Propriété de la CS;-72.45609;48.647551;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
168;20201019;721068;721000;068;Chanoine-Simard;1840, rue Provencher;;92022;Dolbeau-Mistassini;V;G8L2A6;0;0;1;1;1;Propriété de la CS;-72.235976;48.885131;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
169;20201019;721069;721000;069;Polyvalente Jean-Dolbeau;300, avenue Jean-Dolbeau;;92022;Dolbeau-Mistassini;V;G8L2T7;0;0;1;1;1;Propriété de la CS;-72.228739;48.87051;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
170;20201019;813006;813000;006;CEA la Ramille;134, La Grande Allée Est;;02015;Grande-Rivière;V;G0C1V0;1;1;0;0;1;Propriété de la CS;-64.49353;48.396797;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
171;20201019;722034;722000;034;Garnier;2750, 2e Avenue Ouest;;93065;L'Ascension-de-Notre-Seigneur;P;G0W1Y0;1;1;0;0;1;Propriété de la CS;-71.673575;48.691685;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
172;20201019;724014;724000;014;Service aux entreprises;2875, boulevard du Saguenay;;94068;Saguenay;V;G7S2H2;0;0;0;1;0;Propriété de la CS;-71.184558;48.431801;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
173;20201019;721070;721000;070;Secondaire des Chutes;1, avenue de l'Église;;92022;Dolbeau-Mistassini;V;G8L4V4;0;0;1;0;1;Propriété de la CS;-72.196595;48.894378;Secondaire - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
174;20201019;721001;721000;001;Sacré-Coeur;163, 11e Avenue;;92022;Dolbeau-Mistassini;V;G8L2H1;0;1;0;0;0;Propriété de la CS;-72.240596;48.88476;Primaire;Franco;1_Imm_Franco_primaire
175;20201019;813004;813000;004;Sainte-Marie;41, rue Curé-Poirier;;02005;Percé;V;G0C1G0;1;1;0;0;0;Propriété de la CS;-64.331;48.42598;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
176;20201019;813005;813000;005;Couvent du Bon-Pasteur;86, rue du Village;;02010;Sainte-Thérèse-de-Gaspé;M;G0C3B0;1;1;0;0;0;Propriété de la CS;-64.413164;48.410031;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
177;20201019;722037;722000;037;Notre-Dame-du-Rosaire;110, rue Principale;;93060;Lamarche;M;G0W1X0;1;1;0;0;1;Propriété de la CS;-71.426452;48.791094;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
178;20201019;722039;722000;039;Saint-Gérard;437, rue du Parc;;93005;Desbiens;V;G0W1N0;1;1;0;0;1;Propriété de la CS;-71.946613;48.415248;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
179;20201019;722041;722000;041;Saint-Bruno, primaire;165, rue Jauvin;;93030;Saint-Bruno;M;G0W2L0;1;1;0;0;1;Propriété de la CS;-71.651934;48.471669;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
272;20201019;732004;732000;004;Château-d'Eau, de;3075, rue du Golf;;23027;Québec;V;G2A1G1;1;1;0;0;0;Propriété de la CS;-71.369569;46.858963;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
273;20201019;732008;732000;008;Accueil, de l';1587, rue Guillaume-Bresse;;23027;Québec;V;G3E1G9;0;1;0;0;0;Propriété de la CS;-71.333922;46.869934;Primaire;Franco;1_Imm_Franco_primaire
274;20201019;732014;732000;014;Beau-Séjour, du;1644, avenue Lapierre;;23027;Québec;V;G3E1C1;1;1;0;0;0;Propriété de la CS;-71.338013;46.869859;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
275;20201019;732017;732000;017;Joli-Bois, du;1893, boulevard Valcartier;;22025;Saint-Gabriel-de-Valcartier;M;G0A4S0;1;1;0;0;0;Propriété de la CS;-71.485861;46.945738;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
276;20201019;732015;732000;015;Buisson, du;5385, avenue Banville;;23027;Québec;V;G1P1H7;1;1;0;0;0;Propriété de la CS;-71.330129;46.821336;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
277;20201019;732091;732000;091;Centre Masson;3025, avenue Tassé;;23027;Québec;V;G1P1T1;0;0;0;0;1;Propriété de la CS;-71.323314;46.81104;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
278;20201019;732050;732000;050;Sainte-Monique;4120, rue De Musset;;23027;Québec;V;G1P1P1;1;1;0;0;0;Propriété de la CS;-71.322739;46.810279;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
279;20201019;732009;732000;009;Apprenti-Sage, de l';2200, rue Coursol;;23027;Québec;V;G2B4Y4;1;1;0;0;0;Propriété de la CS;-71.327625;46.846904;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
