ID,NOM_TOPOGRAPHIE,NO_CIVIQUE,RUE,DESCRIPTION,SUPERFICIE,PERIMETRE,GEOMETRIE
201561,Centre d'hébergement Sacré-Coeur,1,Avenue du Sacré-Coeur,Centres d'hébergement,0,0,POINT (-71.24512708107459 46.8129679874379)
201567,Centre d'hébergement Saint-Antoine,1451,Boulevard Père-Lelièvre,Centres d'hébergement,0,0,POINT (-71.27780931174078 46.80970079697427)
201549,Centre d'hébergement Saint-Jean-Eudes,6000,3e Avenue Ouest,Centres d'hébergement,0,0,POINT (-71.26047028612578 46.850525499785114)
202014,Centre écologique Léopold-E.-Beaulieu,433,Rue Delage,Centres culturels,0,0,POINT (-71.37239291429272 46.91032954556781)
102269,Centre hospitalier de l'Université Laval,2705,Boulevard Laurier,Hôpitaux,0,0,POINT (-71.28344242085564 46.76868650091302)
201552,Centre hospitalier Notre-Dame-du-Chemin,510,Chemin Sainte-Foy,Centres d'hébergement,0,0,POINT (-71.23592442447693 46.80279610006311)
102267,Centre hospitalier Robert-Giffard,,Chemin de la Canardière,Hôpitaux,0,0,POINT (-71.22072592305575 46.847932187385126)
101749,Centre Jeunesse Atout,1460,Chemin Sainte-Foy,Écoles spécialisées,0,0,POINT (-71.25701539392628 46.793809804502764)
201271,Centre Marc-Forrez,150,Boulevard des Étudiants,Centres de loisirs,0,0,POINT (-71.36385795051459 46.854404679189116)
201387,Centre musical Uni-Son de Sillery,1675,Rue Dina-Bélanger,Centres communautaires,0,0,POINT (-71.25015358658538 46.78563229330453)
104065,Centre récréatif de l'Apprenti-Sage,2200,Rue Coursol,Centres récréatifs,0,0,POINT (-71.32711198556001 46.84675379067765)
104067,Centre récréatif Laurence-Perron,420,Rue Beaucage,Centres récréatifs,0,0,POINT (-71.26656838755537 46.81352237420784)
107589,Centre récréatif Monseigneur-Bouffard,680,Rue Raoul-Jobin,Centres récréatifs,0,0,POINT (-71.24405933429853 46.80790417919925)
107529,Centre récréatif piscine Wilfrid-Hamel,,Rue Bigaouette,Centres récréatifs,0,0,POINT (-71.24146500348547 46.812084410485596)
105209,Centre récréatif Sainte-Foy,930,Avenue Roland-Beaudin,Centres récréatifs,0,0,POINT (-71.30004615922016 46.77093878877471)
201159,Centre récréatif Saint-Rodrigue,130,50e Rue Est,Centres récréatifs,0,0,POINT (-71.25154730862279 46.84680793899437)
201203,Centre sportif Alexis-Bérubé,2175,Avenue Saint-Clément,Centres sportifs,0,0,POINT (-71.21236461084261 46.850460605003505)
102333,Centre sportif Marcel-Bédard,655,Boulevard des Chutes,Arénas,0,0,POINT (-71.18975274953263 46.85747633983049)
102329,Centre sportif Marc-Simoneau,3500,Rue Cambronne,Centres sportifs,0,0,POINT (-71.20937252730887 46.861635416039846)
202379,Centre Vidéotron,250,Boulevard Wilfrid-Hamel,Arénas,0,0,POINT (-71.24737804884342 46.82901517951634)
101779,C.F.P. de Limoilou,2050,8e Avenue,Écoles CFP,0,0,POINT (-71.23094540039804 46.83460583370116)
101773,C.F.P. de Neufchâtel,3400,Avenue Chauveau,Écoles CFP,0,0,POINT (-71.34499973516301 46.83630542171148)
101781,C.F.P. de Québec,1925,Rue Monseigneur-Plessis,Écoles CFP,0,0,POINT (-71.25209773627371 46.81892347035698)
101775,C.F.P. d'Entreprise de la Capitale,840,Rue Raoul-Jobin,Écoles CFP,0,0,POINT (-71.24746852051084 46.80601123241422)
101877,C.F.P. Eastern Québec,3005,Rue William-Stuart,Écoles CFP,0,0,POINT (-71.28669827787277 46.75810649277071)
102107,C.F.P. en Transport de Charlesbourg,700,Rue de l'Argon,Écoles CFP,0,0,POINT (-71.32677821562226 46.88881298915651)
201135,C.F.P. Fierbourg,800,Rue de la Sorbonne,Écoles CFP,0,0,POINT (-71.25646917513541 46.863639724870666)
103569,C.F.P. Le Fierbourg,337,76e Rue Ouest,Écoles secondaires,0,0,POINT (-71.27004696614772 46.857987951390726)
101789,C.F.P. Louis-Jolliet,1201,Rue de la Pointe-aux-Lièvres,Écoles CFP,0,0,POINT (-71.24139246990016 46.8214974537651)
101863,C.F.P. Marie-Rollet,,Boulevard Hochelaga,Écoles CFP,0,0,POINT (-71.29619090564913 46.767713281239324)
101867,C.F.P. Maurice-Barbeau,762,Rue Jacques-Berthiaume,Écoles CFP,0,0,POINT (-71.30669259548854 46.7791832034404)
102111,C.F.P. Samuel-De Champlain,2740,Avenue Saint-David,Écoles CFP,0,0,POINT (-71.20929724400874 46.860263470333294)
201243,Chalet aux Pignons Verts,121,Rue Vachon,Pavillons de services,0,0,POINT (-71.15908509247934 46.88827729384395)
201170,Chalet Bon-Pasteur,395,Rue du Bienheureux-Jean-XXIII,Pavillons de services,0,0,POINT (-71.3091695016387 46.899723326078266)
201172,Chalet Bourg-Royal,1435,Boulevard Louis-XIV,Pavillons de services,0,0,POINT (-71.24852131062936 46.87965494583875)
201151,Chalet Chabot,1641,Avenue de Colmar,Pavillons de services,0,0,POINT (-71.27119111779277 46.87743367197253)
201247,Chalet Chevalier,491,Rue du Méandre,Pavillons de services,0,0,POINT (-71.21474483530464 46.88775260617589)
201292,Chalet de l'Orme,45,Rue de la Falaise-Verte,Pavillons de services,0,0,POINT (-71.34830493468344 46.85470183794639)
201296,Chalet de services de la Piscine,6106,Rue de l'Accueil,Pavillons de services,0,0,POINT (-71.33284143739657 46.87114288629894)
201177,Chalet de services de la Piscine du parc Maria-Goretti,7475,Avenue Paul-Comtois,Pavillons de services,0,0,POINT (-71.27178037783392 46.856279506320746)
201175,Chalet de services de la Piscine du parc Maurice-Dorion,8815,Avenue Jean-Paquin,Pavillons de services,0,0,POINT (-71.28230196771302 46.86340678668832)
201179,Chalet de services de la Piscine du parc Maurice-Lortie,130,50e Rue Est,Pavillons de services,0,0,POINT (-71.25154752837268 46.84680818270218)
201181,Chalet de services de la Piscine Guillaume-Mathieu,720,Avenue de Gironde,Pavillons de services,0,0,POINT (-71.26686094508645 46.87199349093346)
201183,Chalet de services de la Piscine Saint-Jérôme,585,64e Rue Est,Pavillons de services,0,0,POINT (-71.25303784146696 46.85626971994765)
201206,Chalet de services de la Piscine Terrasse Bon-Air,1085,60e Rue Est,Pavillons de services,0,0,POINT (-71.24109164906292 46.85884616809877)
201185,Chalet de services du Parc Saint-Jérôme,585,64e Rue Est,Pavillons de services,0,0,POINT (-71.25303779317683 46.85626966628728)
201297,Chalet de services du Tennis,6106,Rue de l'Accueil,Pavillons de services,0,0,POINT (-71.3328025287079 46.870575540408126)
201287,Chalet de services Restaurant,560,Rue Delage,Pavillons de services,0,0,POINT (-71.3779150906631 46.907053352733996)
201249,Chalet de tennis  Courville,2271,Avenue Larue,Pavillons de services,0,0,POINT (-71.1613644226046 46.890079049237215)
201187,Chalet de tennis  du Parc Maria-Goretti,7475,Avenue Paul-Comtois,Pavillons de services,0,0,POINT (-71.27246779026333 46.85540132667519)
201250,Chalet de tennis  Fargy,655,Boulevard des Chutes,Pavillons de services,0,0,POINT (-71.19028689070937 46.857801537735114)
201288,Chalet de Tir à l'arc,570,Rue Delage,Pavillons de services,0,0,POINT (-71.3798945387594 46.90610424697374)
201291,Chalet des Chevaliers de Colomb,1506,Avenue du Lac-Saint-Charles,Pavillons de services,0,0,POINT (-71.37802943396969 46.910577815302915)
201189,Chalet des Loisirs du Parc Terrasse Bon-Air,1085,60e Rue Est,Pavillons de services,0,0,POINT (-71.24109065469617 46.85884657937168)
201290,Chalet des Sports,540,Rue Delage,Pavillons de services,0,0,POINT (-71.37764096390967 46.907146146158624)
201193,Chalet du Parc Henri-Casault,5395,4e Avenue Ouest,Pavillons de services,0,0,POINT (-71.26367212558134 46.84446625977553)
201191,Chalet Édouard-Laurent,136,50e Rue Est,Pavillons de services,0,0,POINT (-71.25077897617925 46.84640735579252)
201152,Chalet Guillaume-Mathieu,720,Avenue de Gironde,Pavillons de services,0,0,POINT (-71.2668609384959 46.87199348872855)
201253,Chalet la Bourrasque,3320,Avenue Mallet,Pavillons de services,0,0,POINT (-71.22839901388237 46.86408583875449)
201197,Chalet la Planque,8805,Avenue Jean-Paquin,Pavillons de services,0,0,POINT (-71.28230191039476 46.86340690403239)
201195,Chalet l'Amibourg,617,Avenue Hélène-Paradis,Pavillons de services,0,0,POINT (-71.26592062042499 46.87128787980816)
201200,Chalet Lyonnais,1158,Rue du Lyonnais,Pavillons de services,0,0,POINT (-71.28085505333391 46.87084828458496)
201188,Chalet Maria-Goretti,7475,Avenue Paul-Comtois,Pavillons de services,0,0,POINT (-71.27195761778337 46.855982297724154)
201254,Chalet Noël-Langlois,99,Rue de la Terrasse-Orléans,Pavillons de services,0,0,POINT (-71.1745314596536 46.864604027066406)
201167,Chalet Notre-Dame,55,Rue Moïse-Verret,Pavillons de services,0,0,POINT (-71.3408856774836 46.910516050395685)
201255,Chalet Saint-Ignace,3300,Chemin Royal,Pavillons de services,0,0,POINT (-71.20905291308044 46.851409631523374)
201149,Chalet Saint-Pierre,5485,Avenue des Platanes,Pavillons de services,0,0,POINT (-71.28325006362383 46.884361475259105)
201257,Chalet Savio,95,Rue Savio,Pavillons de services,0,0,POINT (-71.17749194549971 46.87389244859932)
201315,Chapelle du parc Victoria,6,Rue Chênevert,Pavillons de services,0,0,POINT (-71.23893956506475 46.81529684519586)
200693,Charles-Auguste Fortier Inc.,,Boulevard de la Colline,Carrières  et Sablières,0,0,POINT (-71.37474380079703 46.897494002271934)
200475,CHSLD Christ-Roi,900,Boulevard Wilfrid-Hamel,Centres d'hébergement,0,0,POINT (-71.25837456314672 46.811355985278894)
201536,CHSLD Côté Jardin inc.,880,Avenue Painchaud,Centres d'hébergement,0,0,POINT (-71.26111549965273 46.78814996758201)
201535,CHSLD Domaine Saint-Dominique S.E.C.,1045,Boulevard René-Lévesque Ouest,Centres d'hébergement,0,0,POINT (-71.24146290295239 46.79484494755941)
201574,CHSLD Hôpital Chauveau,11999,Rue de l'Hôpital,Centres d'hébergement,0,0,POINT (-71.37033864356283 46.85344553494479)
201531,CHSLD Jeffery Hale,1250,Chemin Sainte-Foy,Centres d'hébergement,0,0,POINT (-71.25326193237332 46.79666620586782)
201539,CHSLD Neilson inc.,3390,Rue de Galais,Centres d'hébergement,0,0,POINT (-71.30690869787473 46.755118721966355)
201533,CHSLD Saint Brigid's Home,1645,Chemin Saint-Louis,Centres d'hébergement,0,0,POINT (-71.24522146258684 46.78435222114706)
201553,CHSLD Saint-François,1604,1re Avenue,Centres d'hébergement,0,0,POINT (-71.23594206488639 46.82904125137808)
101853,Collège des Compagnons,3643,Avenue des Compagnons,Écoles secondaires,0,0,POINT (-71.32857570510221 46.75956415859826)
103555,Collège François-de-Laval,6,Rue de la Vieille-Université,Écoles spécialisées,0,0,POINT (-71.20538434195082 46.81473958089714)
201328,Complexe de soccer de Chauveau,7200,Boulevard de l'Ormière,Terrains de soccer,0,0,POINT (-71.34080177002546 46.82738507817762)
201355,Complexe Jean-Paul-Nolin,340,Rue Chabot,Centres récréatifs,0,0,POINT (-71.26362716899405 46.813323470171795)
200665,CSL-LOMA Inc.,,Boulevard Louis-XIV,Carrières  et Sablières,0,0,POINT (-71.18335708622718 46.90396952820501)
200675,CSL-LOMA Inc.,,Chemin du Silex,Carrières  et Sablières,0,0,POINT (-71.19729577256409 46.93635854131714)
200671,CSL-LOMA Inc.,,Boulevard Lloyd-Welch,Carrières  et Sablières,0,0,POINT (-71.19502947304221 46.915102794992144)
200670,CSL-LOMA Inc.,,Boulevard Lloyd-Welch,Carrières  et Sablières,0,0,POINT (-71.19295691365977 46.91672177579355)
200668,CSL-LOMA Inc.,,Rue du Gouffre,Carrières  et Sablières,0,0,POINT (-71.18473498095528 46.91628924686456)
200667,CSL-LOMA Inc.,,Rue du Torrent,Carrières  et Sablières,0,0,POINT (-71.18624261797783 46.91620418450983)
200666,CSL-LOMA Inc.,,Avenue des Sablonnières,Carrières  et Sablières,0,0,POINT (-71.18441513838059 46.91208949860236)
200669,CSL-LOMA Inc.,,Rue du Gouffre,Carrières  et Sablières,0,0,POINT (-71.18312194515107 46.91645229833867)
200674,CSL-LOMA Inc.,,Boulevard Lloyd-Welch,Carrières  et Sablières,0,0,POINT (-71.19455775057352 46.923170843273894)
200673,CSL-LOMA Inc.,,Boulevard Lloyd-Welch,Carrières  et Sablières,0,0,POINT (-71.19778021779673 46.91933436916234)
200676,CSL-LOMA Inc.,,Chemin du Silex,Carrières  et Sablières,0,0,POINT (-71.20129804283138 46.94542665685114)
203062,Écocentre Beauport,425,Boulevard Raymond,Écocentres,0,0,POINT (-71.18375050810342 46.885260330327434)
200786,Écocentre de l'Hêtrière,3381,Rue de l'Hêtrière,Écocentres,0,0,POINT (-71.37346876265237 46.76244690968637)
200787,Écocentre des Rivières,1700,Rue Provinciale,Écocentres,0,0,POINT (-71.27219937649708 46.80160410775752)
200789,Écocentre Jean-Talon (Matrec),1700,Boulevard Jean-Talon Ouest,Écocentres,0,0,POINT (-71.30704941676044 46.86461389682903)
200755,Écocentre Val-Bélair,1472,Rue Jean-Bardot,Écocentres,0,0,POINT (-71.45029688051571 46.878427773775876)
104293,École primaire à l'Orée-des-Bois,1389,Rue des Camarades,Écoles primaires / secondaires,0,0,POINT (-71.41233084086853 46.84612496672357)
104289,École primaire Amédée-Boutin,1015,Avenue de la Montagne Ouest,Écoles primaires,0,0,POINT (-71.43250273211365 46.84196476807805)
101619,École primaire Anne-Hébert,555,Chemin Sainte-Foy,Écoles primaires,0,0,POINT (-71.23568953356464 46.801798423722666)
104343,École primaire aux Quatre-Vents,105,Rue Savio,Écoles primaires,0,0,POINT (-71.17539809452722 46.8740954939351)
101939,École primaire Beausoleil,2267,Avenue Royale,Écoles primaires,0,0,POINT (-71.1598968830309 46.88511415770494)
104251,École primaire Campanile,3645,Chemin Sainte-Foy,Écoles primaires,0,0,POINT (-71.33430370397932 46.76345062468944)
101999,École primaire Chabot et de l'Oasis,1666,Avenue de Lozère,Écoles primaires,0,0,POINT (-71.2710414560195 46.876663463575284)
100522,École primaire Coeur-Vaillant,3430,Boulevard Neilson,Écoles primaires,0,0,POINT (-71.3111685863387 46.75688861602785)
101801,École primaire Collège Saint-Alphonse,1473,Rue Provancher,Écoles primaires,0,0,POINT (-71.34266376317575 46.75036716250018)
101637,École primaire de Château-d'Eau,3075,Rue du Golf,Écoles primaires,0,0,POINT (-71.36959889460432 46.859280876212516)
101621,École primaire de La Chanterelle,1070,Boulevard Pie-XI Nord,Écoles primaires,0,0,POINT (-71.41640816811244 46.85662772012862)
101681,École primaire de la Chaumière,4285,Rue René-Chaloult,Écoles primaires,0,0,POINT (-71.35905423588024 46.832544951789544)
102037,École primaire de la Farandole,139,Rue Bertrand,Écoles primaires,0,0,POINT (-71.19061926719249 46.903508936595586)
102039,École primaire de la Fourmilière,5125,2e Avenue Ouest,Écoles primaires,0,0,POINT (-71.25589204387293 46.84642848291168)
101723,École primaire de la Grande-Hermine,1355,2e Avenue,Écoles primaires,0,0,POINT (-71.23387855796088 46.827828170284846)
101701,École primaire de la Mosaïque,2264,Rue Lemieux,Écoles primaires,0,0,POINT (-71.29793650117702 46.81337420739531)
202755,École primaire de la Myriade,1172,Rue de l'Etna,Écoles primaires,0,0,POINT (-71.42778814183254 46.84850888517212)
102067,École primaire de la Passerelle,460,Rue des Couventines,Écoles primaires,0,0,POINT (-71.37198882179143 46.90869521681195)
102081,École primaire de la Pléiade,2324,Avenue Renouard,Écoles primaires,0,0,POINT (-71.21036874432109 46.85374712485801)
103609,École primaire de la Primerose,155,Rue Bessette,Écoles primaires,0,0,POINT (-71.19288199199003 46.891773351269514)
102073,École primaire de la Ribambelle,500,Rue Anick,Écoles primaires,0,0,POINT (-71.20074496300495 46.88897933544809)
101657,École primaire de la Source,204,Boulevard des Étudiants,Écoles primaires,0,0,POINT (-71.37023113734301 46.85067667462443)
103749,École primaire de l'Accueil,1587,Rue Guillaume-Bresse,Écoles primaires,0,0,POINT (-71.33402047961037 46.870066208102784)
101623,École primaire de l'Apprenti-Sage,2200,Rue Coursol,Écoles primaires,0,0,POINT (-71.32721049168795 46.84682901488455)
101625,École primaire de l'Arc-en-Ciel,475,Rue Racine,Écoles primaires,0,0,POINT (-71.36428341631596 46.847501656532636)
101937,École primaire de l'Arc-en-ciel,570,Rue Pacifique,Écoles primaires,0,0,POINT (-71.37187620322487 46.89271221944825)
101659,École primaire de l'Aventure,40,Boulevard Johnny-Parent,Écoles primaires,0,0,POINT (-71.3551602389839 46.8457823912939)
101699,École primaire de l'Escabelle Pavillon A,2120,Rue du Curé-Lacroix,Écoles primaires,0,0,POINT (-71.33418601196125 46.856871816120176)
101663,École primaire de l'Escabelle Pavillon B,10721,Rue Saint-Charles,Écoles primaires,0,0,POINT (-71.33302511483971 46.85708381187998)
101717,École primaire de l'Escabelle Pavillon C,10725,Rue Saint-Charles,Écoles primaires,0,0,POINT (-71.33316804766544 46.857554730198956)
106711,École primaire de l'Escalade,20,Rue de l'Escalade,Écoles primaires,0,0,POINT (-71.30648258820034 46.90066424807681)
102027,École primaire de l'Escalade,365,Rue du Bienheureux-Jean-XXIII,Écoles primaires,0,0,POINT (-71.3072375397461 46.899203630262306)
106709,École primaire de l'Escale et du Plateau,8595,Boulevard Cloutier,Écoles primaires,0,0,POINT (-71.2788742875016 46.86345679151488)
102031,École primaire de l'Escale et du Plateau,8805,Avenue de Laval,Écoles primaires,0,0,POINT (-71.28010974212876 46.863754104085054)
203113,École primaire de l'Étoile-du-Nord,3220,Rue de la Galaxie,Écoles primaires,0,0,POINT (-71.32696851128155 46.884429030541476)
102059,École primaire de l'Harmonie (Monseigneur-Robert),769,Avenue de l'Éducation,Écoles primaires,0,0,POINT (-71.18871352189056 46.86964924958826)
102077,École primaire de l'Harmonie (Saint-Édouard),15,Rue Saint-Edmond,Écoles primaires,0,0,POINT (-71.18659029728272 46.85946034962048)
102199,École primaire de l'Oasis,1501,Rue du Périgord,Écoles primaires,0,0,POINT (-71.28784711695288 46.869325913904355)
102079,École primaire de Saint-Michel,453,Rue Seigneuriale,Écoles primaires,0,0,POINT (-71.21143298009042 46.88946923407089)
101819,École primaire d'éduc. internationale St-Mathieu,995,Avenue Duchesneau,Écoles primaires,0,0,POINT (-71.30783096311104 46.76626474569838)
101817,École primaire d'éducation internationale Filteau,830,Rue De Saurel,Écoles primaires,0,0,POINT (-71.32451388433401 46.76674224018991)
101735,École primaire des Berges,510,Rue du Prince-Édouard,Écoles primaires,0,0,POINT (-71.22514752247848 46.81750631564179)
102025,École primaire des Cimes,250,Rue Cambert,Écoles primaires,0,0,POINT (-71.21471440795636 46.9045916290742)
102043,École primaire des Constellations,7220,Avenue Trudelle,Écoles primaires,0,0,POINT (-71.2735606864634 46.85302386763612)
102075,"École primaire des Deux-Moulins, Pavillon Du Rucher",1075,60e Rue Est,Écoles primaires,0,0,POINT (-71.24188136580811 46.85814453259257)
102065,"École primaire des Deux-Moulins,Pav. Parc-Orléans",7550,10e Avenue Est,Écoles primaires,0,0,POINT (-71.25245688687546 46.86434073513677)
101661,École primaire des Écrivains,4400,Rue Jacques-Crépeault,Écoles primaires,0,0,POINT (-71.31573932029724 46.802461244884164)
101733,École primaire des Jeunes-du-Monde (pav. Bardy),1990,25e Rue,Écoles primaires,0,0,POINT (-71.22847146798519 46.84456786299884)
101731,École primaire des Jeunes-du-Monde Pav. Champfleury,2490,Avenue Champfleury,Écoles primaires,0,0,POINT (-71.2291763201958 46.84377195652336)
101683,École primaire Dominique-Savio,2050,Rue de la Trinité,Écoles primaires,0,0,POINT (-71.21656479848987 46.836532528278255)
101679,École primaire du Beau-Séjour,1644,Avenue Lapierre,Écoles primaires,0,0,POINT (-71.33752125796734 46.869983026063174)
101941,École primaire du Boisé - Pavillon du Boisé 1,651,Rue Jacques-Bédard,Écoles primaires,0,0,POINT (-71.34336001526536 46.91209559376455)
101943,École primaire du Boisé - Pavillon du Boisé 2,99,Rue Moïse-Verret,Écoles primaires,0,0,POINT (-71.34219549005904 46.90982500394362)
101945,École primaire du Bourg-Royal,825,Avenue du Bourg-Royal,Écoles primaires,0,0,POINT (-71.24816542479492 46.880962729182464)
101677,École primaire du Buisson,5385,Avenue Banville,Écoles primaires,0,0,POINT (-71.32995513377794 46.82145951753712)
101947,École primaire du Cap-Soleil,5256,Avenue des Sauges,Écoles primaires,0,0,POINT (-71.2860565696734 46.88310125097858)
102017,École primaire du Châtelet,1495,Rue du Vice-Roi,Écoles primaires,0,0,POINT (-71.2610565568007 46.893421128280174)
103929,École primaire Du Domaine,1630,Rue des Balsamines,Écoles primaires,0,0,POINT (-71.28195599671633 46.8135613803061)
102063,École primaire du Parc,90,Boulevard des Français,Écoles primaires,0,0,POINT (-71.16260266360217 46.875597527711065)
102083,École primaire du Sous-Bois,143,Rue des Feux-Follets,Écoles primaires,0,0,POINT (-71.19696954182608 46.91139334925982)
101687,École primaire du Val-Joli,1735,Boulevard Pie-XI Nord,Écoles primaires,0,0,POINT (-71.44489705557798 46.87147468811988)
101815,École primaire du Versant - Pav. Notre-Dame-de-Foy,762,Rue Jacques-Berthiaume,Écoles primaires,0,0,POINT (-71.30640522078869 46.779352262754486)
101813,École primaire du Versant - Pavillon Ste-Geneviève,700,Avenue de Cherbourg,Écoles primaires,0,0,POINT (-71.3194928745585 46.77664138472997)
101689,École primaire du Vignoble,6300,Rue de Montrachet,Écoles primaires,0,0,POINT (-71.32469517356036 46.86759196577569)
202758,École primaire Externat Saint-Jean-Berchmans,2303,Chemin Saint-Louis,Écoles primaires,0,0,POINT (-71.25915210681995 46.77056256145028)
101811,École primaire Fernand Séguin,2590,Rue Biencourt,Écoles primaires,0,0,POINT (-71.29552765980786 46.78459609897682)
101949,École primaire Freinet  Bâtiment des Loutres,7240,Rue des Loutres,Écoles primaires,0,0,POINT (-71.29167772621376 46.888543122238275)
102085,École primaire Freinet Bâtiment Des Chutes,945,Boulevard des Chutes,Écoles primaires,0,0,POINT (-71.18171529887452 46.866380821481876)
102041,École primaire Guillaume-Mathieu,615,Avenue Hélène-Paradis,Écoles primaires,0,0,POINT (-71.26672580177294 46.87071510734579)
101879,École primaire Holland School,940,Avenue Ernest-Gagnon,Écoles primaires,0,0,POINT (-71.24940178713643 46.79416750387894)
101737,École primaire Internationale de St-Sacrement,1430,Chemin Sainte-Foy,Écoles primaires,0,0,POINT (-71.25645673326272 46.794042513943126)
101691,École primaire Jean-XXIII,3690,Rue Antonin-Marquis,Écoles primaires,0,0,POINT (-71.31105512112921 46.817400788958366)
101841,École primaire Jouvence,215,Rue Saint-Yves,Écoles primaires,0,0,POINT (-71.37998466717467 46.76501611460732)
101693,École primaire Jules-Emond,1065,Avenue de la Montagne Est,Écoles primaires,0,0,POINT (-71.42925411515374 46.84291724212291)
101821,École primaire l'Arbrisseau,4675,Rue de la Promenade-des-Soeurs,Écoles primaires,0,0,POINT (-71.36318746341925 46.746631615111234)
101695,École primaire Les Prés-Verts,1680,Boulevard La Morille,Écoles primaires,0,0,POINT (-71.3081862581081 46.84266914597921)
101839,École primaire Les Primevères,1465,Rue Félix-Antoine-Savard,Écoles primaires,0,0,POINT (-71.36912597471868 46.77405733656167)
200582,École primaire les Quatre-Vents,41,Rue Tanguay,Écoles primaires,0,0,POINT (-71.17466274216387 46.874642055392165)
101843,École primaire Les Sources,1181,Avenue Robert-L.-Séguin,Écoles primaires,0,0,POINT (-71.36187538648701 46.765783293302555)
101797,École primaire Madeleine-Bergeron,1505,Rue des Grandes-Marées,Écoles primaires / secondaires,0,0,POINT (-71.35890085636478 46.74054842911169)
101697,École primaire Marguerite-Bourgeoys,325,Avenue des Oblats,Écoles primaires,0,0,POINT (-71.23682318799501 46.81049639250729)
101799,École primaire Marguerite-d'Youville,,Rue Provancher,Écoles primaires,0,0,POINT (-71.34266376317575 46.75036716250018)
102057,École primaire Marie-Renouard,2970,Avenue Gaspard,Écoles primaires,0,0,POINT (-71.23056063158546 46.85365213669602)
101705,École primaire Notre-Dame-des-Neiges,4140,Boulevard Gastonguay,Écoles primaires,0,0,POINT (-71.3697797349249 46.841608022220576)
104071,École primaire Notre-Dame-du-Canada,383,Rue Chabot,Écoles primaires,0,0,POINT (-71.26376620112109 46.812088889626295)
101823,École primaire Pavillon L'Étincelle,1400,Rue Falardeau,Écoles primaires,0,0,POINT (-71.37822528743797 46.815251374266886)
101709,École primaire Sacré-Coeur,240,Rue De Jumonville,Écoles primaires,0,0,POINT (-71.23800685435968 46.81367367865557)
101885,École primaire Saint Vincent School,995,Avenue Wolfe,Écoles primaires,0,0,POINT (-71.2933202338183 46.775086950962525)
101711,École primaire Saint-Albert-le-Grand,301,Rue des Peupliers Est,Écoles primaires,0,0,POINT (-71.24171550023067 46.839843497181654)
103811,École primaire Saint-Bernard,1440,Boulevard Bastien,Écoles primaires,0,0,POINT (-71.31038568305475 46.85269649289566)
101719,École primaire Saint-Claude,12155,Boulevard Saint-Claude,Écoles primaires,0,0,POINT (-71.38483551699899 46.84568262468964)
104091,École primaire Sainte-Monique,4120,Rue De Musset,Écoles primaires,0,0,POINT (-71.32214082006314 46.810209245027636)
101741,École primaire Sainte-Odile,2825,Rue du Curé-Couture,Écoles primaires,0,0,POINT (-71.2527871119522 46.83349963988051)
101721,École primaire Saint-Fidèle,334,12e Rue,Écoles primaires,0,0,POINT (-71.2301008023199 46.827971210515926)
101725,École primaire Saint-Jean-Baptiste,370,Rue Saint-Jean,Écoles primaires,0,0,POINT (-71.2229404813532 46.808955098812476)
201699,École primaire Saint-Louis-de-France I,1524,Route de l'Église,Écoles primaires,0,0,POINT (-71.2816477634425 46.76178121004042)
101845,École primaire Saint-Louis-de-France II,1550,Route de l'Église,Écoles primaires,0,0,POINT (-71.28053994921807 46.760734960569756)
101727,École primaire Saint-Malo,286,Rue Marie-de-l'Incarnation,Écoles primaires,0,0,POINT (-71.24530421841708 46.807481677537616)
101849,École primaire Saint-Michel,1229,Avenue du Chanoine-Morel,Écoles primaires,0,0,POINT (-71.24881620588579 46.784620935064844)
101729,École primaire Saint-Paul-Apôtre,2352,8e Avenue,Écoles primaires,0,0,POINT (-71.23366597997034 46.83669952021144)
101847,École primaire Saint-Yves,2475,Rue Triquet,Écoles primaires,0,0,POINT (-71.27299613028104 46.77186382034747)
201123,École primaire Sans-Frontière,360,Avenue Bélanger,Écoles primaires,0,0,POINT (-71.25920084152838 46.81765512549442)
101627,École primaire Sans-Frontière,360,Avenue Bélanger,Écoles primaires,0,0,POINT (-71.25964306777627 46.81797431975976)
103709,École primaire Ste-Foy Elementary School,1240,Rue Julien-Green,Écoles primaires,0,0,POINT (-71.28356442754975 46.766334080862826)
101825,École primaire Trois-Saisons,1455,Rue Buffon,Écoles primaires,0,0,POINT (-71.37949876472231 46.81402368896226)
103553,École primaire/secondaire Couvent des Ursulines,4,Rue du Parloir,Écoles primaires / secondaires,0,0,POINT (-71.20818991278816 46.81200054304333)
201131,École primaire/secondaire régionale des Quatre-Saisons,215,Rue des Peupliers Ouest,Écoles spécialisées,0,0,POINT (-71.25337835228483 46.83414556585631)
104389,École secondaire Académie Sainte-Marie,10,Rue de l'Académie,Écoles secondaires,0,0,POINT (-71.19262531138641 46.85817131584517)
103549,École secondaire Académie Saint-Louis,1500,Rue de la Rive-Boisée Sud,Écoles spécialisées,0,0,POINT (-71.31575983861052 46.8298566639347)
101745,École secondaire Boudreau,138,Rue Beaucage,Écoles secondaires,0,0,POINT (-71.25799590780888 46.81755703965861)
101747,École secondaire Cardinal-Roy,50,Rue du Cardinal-Maurice-Roy,Écoles secondaires,0,0,POINT (-71.23735860869677 46.818056065444004)
101893,École secondaire Collège De Champigny,1400,Route de l'Aéroport,Écoles secondaires,0,0,POINT (-71.36094133811339 46.79104124007216)
