idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Addr_CS,Addr_LCS,Address_1,Address_2,StrNum_Match,StrName_DL,StrName_CS,PC_Match,Distance,ISCED020_Match,ISCED1_Match,ISCED2_Match,ISCED3_Match,ISCED4+_Match
18288,4676,Vancouver Career College Vancouver,Vancouver College,0.5,0.9152492334988814,0.528545613089617,0.48484848484848486,1100 626 w pender st vancouver british columbia canada 915 9675,5400 cartier st vancouver bc v6m 3a5,0,0.33333333333333337,0.3768891807222045,0,5.529849525450183,0,0,0,0,0
18470,4676,Q College Vancouver,Vancouver College,0.1578947368421053,0.9534625892455921,0.4623292009095682,0.47191011235955055,700 333 terminal av vancouver british columbia canada,5400 cartier st vancouver bc v6m 3a5,0,0.2727272727272727,0.08703882797784893,0,4.9827190080481305,0,0,0,0,0
18241,2928,Columbia College,Columbia College,1.0,1.0000000000000002,0.6397564688682226,0.6595744680851063,438 terminal av vancouver british columbia canada 683 8360,438 terminal av vancouver bc v6a 0c1,0,1.0,1.0000000000000002,0,0.0,1,0,0,0,0
2922,2924,Collingwood AM StrongStart Centre,Collingwood PM StrongStart Centre,0.9696969696969697,0.9523809523809523,0.9999999999999998,1.0,3417 euclid av vancouver bc v5r 6h2,3417 euclid av vancouver bc v5r 6h2,0,1.0,0.9999999999999998,1,0.0,1,1,1,1,1
3810,3811,McCloskey Elementary AM StrongStart Cent,McCloskey Elementary PM StrongStart Cent,0.975,0.9636363636363636,1.0,1.0,11531 80 av delta bc v4c 1x5,11531 80 av delta bc v4c 1x5,1,1.0,1.0000000000000002,1,0.0,1,1,1,1,1
18361,18276,CDI College of Business Technology & Healthcare South Surrey,CDI College of Business Technology & Healthcare Surrey,0.9,0.95959393121284,0.676587614893994,0.7478260869565218,112 14928 56th av surrey british columbia canada 915 7288,100 11125 124th st surrey british columbia canada 585 8585,0,0.2857142857142857,0.1543033499620919,0,12.286337632361796,1,1,1,1,1
2657,2984,Bear Creek StrongStart Centre,Cougar Creek StrongStart Centre,0.8709677419354839,0.9091921880343058,0.6160411036336975,0.6101694915254238,13780 80 av surrey bc v3w 7x6,12236 70a av surrey bc v3w 4z8,0,0.6666666666666667,0.4629100498862757,0,3.641126779977864,1,1,1,1,1
2656,2662,Bear Creek Elementary,Beaver Creek Elementary,0.9130434782608696,0.9166666666666669,0.46381682852195866,0.5084745762711864,13780 80 av surrey bc v3w 7x6,6505 123a st surrey bc v3w 5y5,0,0.1428571428571429,0.0,0,4.138665382864366,1,1,1,1,1
4667,4668,Valley Christian School,Valley Christian School DL,0.8846153846153846,0.9510344374630685,1.0,1.0,8955 cedar st mission bc v4s 1a3,8955 cedar st mission bc v4s 1a3,0,1.0,1.0,1,0.0,1,1,1,1,1
18255,4350,Seminary of Christ the King,Seminary of Christ the King,1.0,1.0,0.2974059387397313,0.2222222222222222,34224 dewdney trunk rd mission british columbia canada 826 8975,mission bc v2v 4j5,0,0.0,0.0,0,4.278248122645528,1,0,0,0,0
2615,2616,ASIA Sumas Mountain 6 9,ASIA Sumas Mountain 9 12,0.875,0.9058216273156766,0.9999999999999999,1.0,36232 lower sumas mtn rd abbotsford bc v3g 2j3,36232 lower sumas mtn rd abbotsford bc v3g 2j3,1,1.0,0.9999999999999998,1,0.0,1,0,1,0,1
2941,2942,ConnectEd Junior Alternate,ConnectEd Senior Alternate,0.9230769230769231,0.9090909090909091,1.0,1.0,274 eckhardt av e penticton bc v2a 1z2,274 eckhardt av e penticton bc v2a 1z2,0,1.0,1.0,1,0.0,1,1,0,1,1
3986,3987,Osoyoos Secondary,Osoyoos Secondary Alt,0.8095238095238095,0.9128709291752769,1.0,1.0,5800 115th st osoyoos bc v0h 1v4,5800 115th st osoyoos bc v0h 1v4,0,1.0,1.0,1,0.0,1,1,0,1,1
306,18534,Grande Prairie Regional College,Grande Prairie Regional College,1.0,1.0,0.6859943405700354,0.6444444444444445,10726 106 av grande prairie ab t8v4c4,10726 106th av grande prairie alberta canada 539 2911,0,0.75,0.7559289460184544,0,0.0,1,0,0,0,0
510,692,Fairview College Northern Region,Fairview College Northern Region (GED),0.8421052631578947,0.9312718546521564,1.0,1.0,10901 93 st high level ab t0h1z0,10901 93 st high level ab t0h1z0,1,1.0,1.0000000000000002,1,0.0,1,1,1,1,1
747,18767,Keyano College,Keyano College,1.0,0.9999999999999999,0.7128097984933985,0.6808510638297872,8115 franklin av fort mcmurray ab t9h2h7,8115 franklin av fort mcmurray alberta canada 791 4800,0,1.0,1.0000000000000002,0,0.0,1,0,0,0,0
2116,18620,Solomon College,Solomon College Ltd,0.7894736842105263,0.9045340337332909,0.6719840027857805,0.6052631578947368,10621 100 av edmonton ab t5j0b3,10621 100 av edmonton alberta canada 431 1515,0,1.0,0.9999999999999999,0,0.03447676065950985,1,0,0,0,0
18716,18751,Reeves College Edmonton,Reeves College Edmonton South,0.7931034482758621,0.9013878188659974,0.6668470174522374,0.7216494845360825,#500 10004jasper av edmonton alberta canada 990 1650,unit 103 9910 39th av edmonton alberta canada,0,0.2857142857142857,0.6123724356957945,0,7.437449137049878,1,1,1,1,1
18716,18759,Reeves College Edmonton,Reeves College Edmonton North,0.7931034482758621,0.9013878188659974,0.646095738380922,0.5413533834586466,#500 10004jasper av edmonton alberta canada 990 1650,units 174 and 200 northtown mall 9450 137 av edmonton alberta canada 587 442 1098,0,0.33333333333333337,0.6546536707079772,0,6.480492015387417,1,1,1,1,1
2118,18768,Northern Alberta Institute of Technology,Northern Alberta Institute of Technology,1.0,1.0,0.6236095644623235,0.5897435897435898,11762 106 st edmonton ab t5g2r1,11762 106th st edmonton alberta canada 471 6248,0,0.75,0.7559289460184544,0,0.040296344854054186,1,0,0,0,0
131,18704,Newman Theological College,Newman Theological College,1.0,1.0000000000000002,0.48245064067700766,0.4791666666666667,c/o school of hope 10012 84 st edmonton ab t6a0b2,10012 84 st nw edmonton alberta canada 467 5858,0,0.625,0.8164965809277261,0,0.08944221554649709,1,0,0,0,0
1207,942,Kehewin Community Education Centre,Kehewin Community Education Centre Outreach,0.7906976744186046,0.9104369629528715,1.0000000000000002,1.0,kehewin ab t0a1c0,kehewin ab t0a1c0,0,0.0,0.0,1,0.0,1,0,0,0,1
18596,18644,CDI College of Business Technology and Health Care Edmonton North,CLI College of Business Health and Technology Edmonton North,0.7076923076923076,0.9449974718417745,0.6335691839443213,0.576271186440678,unit 104/285 9450 137 av northtown mall edmonton alberta canada 478 7900,8706 118 av edmonton alberta canada 7804210224,0,0.19047619047619047,0.3223291856101521,0,3.3643475045243942,1,1,1,1,1
18595,18596,CDI College of Business Technology and Health Care Edmonton City Centre,CDI College of Business Technology and Health Care Edmonton North,0.8591549295774648,0.9029151299664873,0.6344834605599986,0.5967741935483871,200 10004 jasper av edmonton alberta canada 424 6650,unit 104/285 9450 137 av northtown mall edmonton alberta canada 478 7900,0,0.19047619047619047,0.20100756305184242,0,6.480492015387417,1,1,1,1,1
18726,18700,Alberta College of Massage Therapy Edmonton,Alberta College of Massage Therapy Edmonton South,0.8775510204081632,0.9488522081022486,0.6933752452815365,0.7,2nd floor 10434 122 st edmonton alberta canada 916 6888,4620 99 st edmonton alberta canada 7809166888,0,0.5,0.4629100498862757,0,7.581471226185178,1,1,1,1,1
983,1001,Spruce Grove Composite High School,Spruce Grove Composite High School Outreach,0.7906976744186046,0.9170315391816252,0.9999999999999999,1.0,1000 calahoo rd spruce grove ab t7x2t7,1000 calahoo rd spruce grove ab t7x2t7,0,1.0,1.0,1,0.0,1,0,0,1,1
165,17476,St Mary s Elementary School,St Mary s Elementary School,1.0,0.9999999999999998,0.8329267300725657,0.8985507246376812,5207 42 st lloydminster ab t9v1m8,5207 42nd st lloydminster sk t9v 1m8,1,0.7142857142857143,0.7216878364870323,1,0.0,0,1,1,1,1
17475,1336,St Joseph Elementary School,St Joseph s Elementary School,0.9310344827586207,0.9737289911202953,0.8387421368293257,0.8985507246376812,5706 27th st lloydminster sk t9v 2b8,5706 27 st lloydminster ab t9v2b8,0,0.7142857142857143,0.7216878364870323,1,0.0,0,1,1,1,1
17474,666,Mother Teresa Early Childhood Education Center,Mother Teresa Early Childhood Education Centre,0.9782608695652174,0.9495469152507922,0.8411101831919989,0.8985507246376812,5216 44th st lloydminster sk t9v 1r6,5216 44 st lloydminster ab t9v1r6,1,0.7142857142857143,0.7216878364870323,1,0.0,0,1,1,1,1
17483,1329,Lloydminster Comprehensive High School,Lloydminster Comprehensive High School,1.0,1.0,0.8360460766979311,0.8985507246376812,5615 42nd st lloydminster sk t9v 0a2,5615 42 st lloydminster ab t9v0a2,0,0.7142857142857143,0.7216878364870323,1,0.0,0,1,1,1,1
17472,1335,Holy Rosary High School,Holy Rosary High School,1.0,0.9999999999999998,0.8894991799933213,0.9315068493150684,6611a 39th st lloydminster sk t9v 2z4,6611a 39th st lloydminster ab t9v2z4,0,1.0,0.9999999999999998,1,0.0,0,1,1,1,1
678,17480,College Park School,College Park School,1.0,1.0,0.8807048459279792,0.9253731343283582,2115 56 av lloydminster ab t9v2w2,2115 56 av lloydminster sk t9v 2w2,1,1.0,1.0000000000000002,1,0.0,0,1,1,1,1
1474,178,Hay Lakes School,Hay Lakes School ECS,0.8,0.9102991273635126,0.9999999999999998,1.0,hay lakes ab t0b1w0,hay lakes ab t0b1w0,0,0.0,0.0,1,0.0,1,0,0,0,1
93,18533,Burman University,Burman University,1.0,1.0000000000000002,0.2861316917596507,0.2891566265060241,5415 college av lacombe ab t4l2e5,6730 university dr lacombe alberta canada 782 3381,0,0.15384615384615385,0.0,0,0.005862153312397571,1,0,0,0,0
1463,680,St Gabriel Online School,St Gabriel Online Summer School,0.7741935483870968,0.9101913402477904,1.0,1.0,#103 4706 48 av red deer ab t4n6j4,#103 4706 48 av red deer ab t4n6j4,1,1.0,1.0000000000000002,1,0.0,1,1,0,1,1
18560,96,MC College Red Deer,Red Deer College,0.1578947368421053,0.9219544457292888,0.37463432463267754,0.31746031746031744,5008 ross st red deer alberta canada 342 1110,red deer ab t4n5h5,0,0.0,0.0,0,0.39231128010781474,1,0,0,0,0
1454,681,Ecole Secondaire Notre Dame High School,Ecole Secondaire Notre Dame Summer School,0.8536585365853658,0.913346259032624,0.9999999999999998,1.0,50 lees st red deer ab t4r2p6,50 lees st red deer ab t4r2p6,1,1.0,0.9999999999999998,1,0.0,1,1,1,0,1
18589,18750,Academy of Learning Airdrie,Academy of Learning Airdrie,1.0,1.0,0.5994906493301807,0.5405405405405406,main campus #201 2002 luxstone blvd airdrie alberta canada 912 3430,#203 28 gateway dr ne airdrie alberta canada,0,0.19444444444444442,0.16302782918784448,0,3.565766688914745,1,1,1,1,1
2504,18770,Southern Alberta Institute of Technology,Southern Alberta Institute of Technology,1.0,1.0,0.6454972243679027,0.5897435897435898,1301 16 av nw calgary ab t2m0l4,1301 16 av nw calgary alberta canada 4032848702,0,1.0,1.0,0,0.0,1,0,0,0,0
1523,2488,Rundle College Junior High School,Rundle College Senior High School,0.9393939393939394,0.9285714285714286,1.0,1.0,7375 17 av sw calgary ab t3h3w5,7375 17 av sw calgary ab t3h3w5,1,1.0,1.0,1,0.0,1,1,0,0,1
2478,753,River Valley School,River Valley School ECS,0.8260869565217391,0.9128709291752769,1.0,1.0,3127 bowwood dr nw calgary ab t3b2e7,3127 bowwood dr nw calgary ab t3b2e7,0,1.0,1.0,1,0.0,1,0,1,1,1
2448,2322,Queen Elizabeth High School,Queen Elizabeth School,0.8148148148148149,0.9136643851522572,0.903225806451613,0.9333333333333333,512 18 st nw calgary ab t2n2g5,402 18 st nw calgary ab t2n2g5,0,1.0,1.0,1,0.06776890941295531,1,0,0,0,1
29,437,Providence Children s Centre,Providence Children s Centre Midnapore,0.736842105263158,0.9222246683267759,1.0,1.0,5232 4 st sw calgary ab t2v0z4,5232 4 st sw calgary ab t2v0z4,1,1.0,0.9999999999999998,1,0.0,1,1,1,1,1
29,464,Providence Children s Centre,Providence Children s Centre Hawkwood,0.7567567567567568,0.9093531090412993,1.0,1.0,5232 4 st sw calgary ab t2v0z4,5232 4 st sw calgary ab t2v0z4,1,1.0,0.9999999999999998,1,0.0,1,1,1,1,1
18725,18746,Professional Institute of Massage Therapy,Professional Institute of Massage Therapy Calgary,0.8367346938775511,0.9316949906249125,0.9421683286017897,0.9142857142857143,#310 15 royal vista pl nw calgary alberta canada 247 4319,#310 15 royal vista pl nw calgary alberta canada,0,1.0,0.9999999999999998,0,0.0,1,1,1,1,1
579,580,Montessori Children s House Academy Ltd #2,Montessori Children s House Academy Ltd #3,0.9761904761904762,0.9534883720930234,0.47871355387816905,0.48717948717948717,106 20 sunpark plaza se calgary ab t2x3t2,46 4307 130th av se calgary ab t2z3v8,0,0.3125,0.26490647141300877,0,6.771778025129395,1,1,1,1,1
574,580,Montessori Children s House Academy Ltd #1,Montessori Children s House Academy Ltd #3,0.9761904761904762,0.9534883720930234,0.5452497568062707,0.5205479452054794,108 2411 4th st nw calgary ab t2h1c6,46 4307 130th av se calgary ab t2z3v8,0,0.36363636363636365,0.27386127875258304,0,8.115390351980098,1,1,1,1,1
574,579,Montessori Children s House Academy Ltd #1,Montessori Children s House Academy Ltd #2,0.9761904761904762,0.9534883720930234,0.498307947770062,0.5194805194805194,108 2411 4th st nw calgary ab t2h1c6,106 20 sunpark plaza se calgary ab t2x3t2,0,0.125,0.14509525002200233,0,8.896014470473505,1,1,1,1,1
2467,291,Discovering Choices,Discovering Choices 2,0.9047619047619048,0.9534625892455921,0.5114896104728048,0.5569620253164557,206 315 10 av se calgary ab t2g0w2,#92 116 3800 memorial dr ne calgary ab t2a2k2,0,0.2142857142857143,0.10540925533894598,0,1.6897675075526568,1,1,1,1,1
18568,2492,Columbia College,Columbia College,1.0,1.0000000000000002,0.6561673228343176,0.627906976744186,802 manning rd ne calgary alberta canada 4032359300,802 manning rd ne calgary ab t2e7n8,0,1.0,1.0,0,0.0,1,0,0,0,0
813,623,Canadian Montessori School,Canadian Montessori School West,0.8387096774193549,0.9284766908852594,1.0,1.0,1112 70 av sw calgary ab t2v0p6,1112 70 av sw calgary ab t2v0p6,0,1.0,1.0,1,0.0,1,0,1,1,1
813,622,Canadian Montessori School,Canadian Montessori School North,0.8125,0.9158437663089954,1.0,1.0,1112 70 av sw calgary ab t2v0p6,1112 70 av sw calgary ab t2v0p6,0,1.0,1.0,1,0.0,1,0,1,1,1
1067,1071,Calgary International Academy,Calgary International Academy ECS,0.8787878787878788,0.9511897312113419,0.9999999999999998,1.0,450 royal oak dr nw calgary ab t3g5j7,450 royal oak dr nw calgary ab t3g5j7,0,1.0,1.0,1,0.0,1,1,1,1,1
2497,2469,Calgary Christian High School,Calgary Christian School,0.8275862068965517,0.9235481451827989,0.6236750662286364,0.6451612903225806,5029 26 av sw calgary ab t3e0r5,2839 49 st sw calgary ab t3e3x9,0,0.5,0.40201512610368484,0,0.33801635876275,1,0,0,0,1
2471,265,Calgary Academy,Calgary Arts Academy,0.75,0.9135002783911397,0.43306556956861336,0.45454545454545453,1677 93 rd st sw calgary ab t3h0r3,640 14th av se calgary ab t2g1e8,0,0.2727272727272727,0.16116459280507606,0,12.134893808484874,1,1,1,0,1
808,292,CUPS One World Child Development Centre,One World Child Development Centre,0.8717948717948718,0.9551094400921769,0.6948792289723034,0.7619047619047619,1001 10th av sw calgary ab t2r0b7,622 11 av sw calgary ab t2r0e2,0,0.7,0.7035264706814485,0,0.6340628260746929,1,1,1,1,1
18594,18663,CDI College of Business Technology and Health Care Calgary North,CLI College of Business Health and Technology Calgary Campus,0.609375,0.9013921122009447,0.6061301842258157,0.5882352941176471,#100 403 33 steet ne calgary alberta canada 571 8585,#210 4202 17 av se calgary alberta canada 680 7930,0,0.2727272727272727,0.19245008972987526,0,6.930349851208787,1,1,1,1,1
18593,18594,CDI College of Business Technology and Health Care Calgary City Centre,CDI College of Business Technology and Health Care Calgary North,0.8571428571428572,0.915842590642302,0.6694160437330445,0.6818181818181818,800 5th av sw calgary alberta canada,#100 403 33 steet ne calgary alberta canada 571 8585,0,0.09090909090909094,0.09128709291752768,0,2.8924993258009253,1,1,1,1,1
18618,18594,CDI College of Business Tech and Health Care Calgary South,CDI College of Business Technology and Health Care Calgary North,0.875,0.9019706864290288,0.5387642118600322,0.49572649572649574,midnapore mall 240 midpark way se calgary alberta canada 207 1813,#100 403 33 steet ne calgary alberta canada 571 8585,0,0.1428571428571429,0.14907119849998599,0,12.29065569076587,1,1,1,1,1
354,576,Okotoks Montessori Preschool,Okotoks Montessori School,0.8571428571428572,0.9211323729436766,1.0000000000000002,1.0,201 hunter s pl okotoks ab t1s1k8,201 hunter s pl okotoks ab t1s1k8,1,1.0,1.0000000000000002,1,0.0,1,1,1,1,1
1622,42,Champion School,Champion School ECS,0.7894736842105263,0.9045340337332909,0.9999999999999998,1.0,champion ab t0l0r0,champion ab t0l0r0,0,0.0,0.0,1,0.0,1,0,0,1,1
188,1863,Jenner School,Jenner School,1.0,1.0,0.7678360453334871,0.6530612244897959,jenner ab t0j1w0,general delivery jenner ab t0j1w0,0,0.0,0.0,1,0.0,1,0,0,1,1
1811,1723,New Rockport Colony School,Rockport Colony School,0.8461538461538461,0.9284766908852593,1.0000000000000002,1.0,cardston ab t0k0k0,cardston ab t0k0k0,0,0.0,0.0,1,0.0,1,1,1,1,1
1837,1838,St Mary s Roman Catholic Separate School,St Patrick s Roman Catholic Separate School,0.8837209302325582,0.9035079029052513,0.7191012094028308,0.6538461538461539,5427 50 st taber ab t1g1m2,5302 48 st taber ab t1g1h3,0,0.6,0.5000000000000001,0,0.4758350764177882,1,1,0,0,1
1893,18539,Medicine Hat College,Medicine Hat College,1.0,1.0000000000000002,0.7170326495080314,0.6808510638297872,299 college dr se medicine hat ab t1a3y6,299 college dr se medicine hat alberta canada 529 3819,0,1.0,1.0,0,0.0,1,0,0,0,0
17963,17964,St Frances Cree Bilingual School,St Frances Cree Bilingual School Bateman,0.8,0.9159372149869907,0.5659164584181103,0.4931506849315068,2141 mcpherson av saskatoon sk s7j 0s8,6 bateman cres saskatoon sk s7h 3c2,0,0.08333333333333337,0.07692307692307693,0,3.906309531303438,0,1,0,1,1
17930,17931,Bishop Murray High School FSP,Bishop Murray High School ODP,0.9310344827586207,0.9117647058823529,0.6609734226557782,0.6197183098591549,615 wiggins av s saskatoon sk s7h 2j2,142a 2nd av n saskatoon sk s7k 2b2,0,0.41666666666666663,0.2581988897471611,0,1.9475919056702442,1,1,1,1,1
17928,17931,Bishop Murray High School,Bishop Murray High School ODP,0.8620689655172413,0.9398953991506382,0.6676322629936194,0.6086956521739131,615 wiggins av saskatoon sk s7h 2j2,142a 2nd av n saskatoon sk s7k 2b2,0,0.19999999999999996,0.30151134457776363,0,1.9475919056702442,1,1,1,1,1
17928,17930,Bishop Murray High School,Bishop Murray High School FSP,0.8620689655172413,0.9398953991506382,0.9847319278346618,0.9722222222222222,615 wiggins av saskatoon sk s7h 2j2,615 wiggins av s saskatoon sk s7h 2j2,1,0.8333333333333334,0.9341987329938275,1,0.0,1,1,1,1,1
17928,17929,Bishop Murray High School,Bishop Murray High School CNYC,0.8333333333333334,0.9211323729436766,0.9847319278346618,0.9722222222222222,615 wiggins av saskatoon sk s7h 2j2,615 wiggins av s saskatoon sk s7h 2j2,1,0.8333333333333334,0.9341987329938275,1,0.0,1,1,0,1,1
17321,17322,St Henry s Junior School,St Henry s Senior School,0.9166666666666666,0.9203156936688812,0.7201190377787748,0.6944444444444444,840 main st melville sk s0a 2p0,1255 prince edward st melville sk s0a 2p0,0,0.3125,0.34299717028501764,1,0.5366046551551823,0,1,0,1,1
5689,18221,R B RUSSELL VOCATIONAL SCHOOL,R B Russell Vocational High School,0.2647058823529411,0.9400643223910576,0.6720601732560163,0.6666666666666666,364 dufferin av winnipeg r2w 2y3 mb,364 dufferin av winnipeg manitoba canada,0,1.0,1.0000000000000002,0,0.0,0,0,0,0,0
5218,18220,MANITOBA INSTITUTE OF TRADES AND TECH ,Manitoba Institute of Trades and Technology,0.2093023255813954,0.920093422623222,0.29185673945755825,0.3333333333333333,130 henlow bay winnipeg r3y 1g4 mb,7 fultz blvd winnipeg manitoba canada 204 989 6519,0,0.19999999999999996,0.09090909090909091,0,0.30039576996160083,0,0,0,0,0
5086,5542,GREEN ACRES COLONY HIGH SCHOOL,GREEN ACRES COLONY SCHOOL,0.8333333333333334,0.9258200997725513,1.0,1.0,wawanesa r0k 2g0 mb,wawanesa r0k 2g0 mb,0,0.0,0.0,1,0.0,0,0,1,0,1
5254,5287,GRACE VALLEY MENNONITE ACADEMY,VALLEY MENNONITE ACADEMY,0.8,0.9175193958940824,0.7264831572567788,0.723404255319149,winkler r6w 4a9 mb,grp 7 rr 1 winkler r6w 4a1 mb,0,0.0,0.0,0,0.0,1,1,1,1,1
7322,7325,Acole catholique de La VArendrye,Acole secondaire catholique de La VArendrye,0.7441860465116279,0.9282791216329143,0.9999999999999999,1.0,175 high nord rue thunder bay ontario p7a8c7,175 high nord rue thunder bay ontario p7a8c7,0,1.0,1.0,1,0.0,1,1,1,0,1
10129,10130,St Margaret Catholic Elementary School,St Martin Catholic Elementary School,0.868421052631579,0.9009661713564617,0.6440611887195306,0.6582278481012658,89 clayte st thunder bay ontario p7a6s4,115 w mary st thunder bay ontario p7e2l8,0,0.33333333333333337,0.29999999999999993,0,10.457784128112015,1,1,1,1,1
7436,7440,Acole Notre Dame du Sault,Acole secondaire Notre Dame du Sault,0.6944444444444444,0.9154157754126684,1.0,1.0,600 n rue sault ste marie ontario p6b2b9,600 n rue sault ste marie ontario p6b2b9,1,1.0,1.0000000000000002,1,0.0,0,0,1,0,1
7331,7356,Acole catholique CitA des Jeunes,Acole secondaire catholique CitA des Jeunes,0.7441860465116279,0.9056241156018814,0.9656607807009061,0.98,10 cite des jeunes blvd kapuskasing ontario p5n2k2,10 citA des jeunes blvd kapuskasing ontario p5n2k2,0,0.95,0.92,1,0.0,1,1,1,0,1
7359,7251,Acole secondaire catholique L Alliance,Acole secondaire l Alliance,0.7105263157894737,0.9081354966553502,1.0000000000000002,1.0,44 anson prom iroquois falls ontario p0k1e0,44 anson prom iroquois falls ontario p0k1e0,1,1.0,1.0,1,0.0,1,1,1,1,1
7355,7362,Acole catholique laEnvolAe du Nord,Acole secondaire catholique laEnvolAe du Nord,0.7555555555555555,0.9205101496312952,1.0000000000000002,1.0,54 duncan sud av kirkland lake ontario p2n1y1,54 duncan sud av kirkland lake ontario p2n1y1,1,1.0,1.0,1,0.0,1,1,1,0,1
7458,7468,Acole sAparAe Saint Joseph,Acole sAparAe St Joseph,0.8846153846153846,0.9211323729436766,0.46819109191731173,0.4,1215 st anthony rue hanmer ontario p3p1b7,100 bruyAAre rue sudbury ontario p3c2v1,0,0.1923076923076923,0.31426968052735443,0,16.291004174474196,1,1,0,1,1
7450,7451,Acole sAparAe Notre Dame,Acole sAparAe Notre Dame de la Merci,0.6666666666666667,0.9051127361443461,0.3098753415048175,0.3333333333333333,4503 dennie rue hanmer ontario p3p1l1,2 edward av coniston ontario p0m1m0,0,0.23529411764705888,0.0,0,19.094926754066424,1,1,1,1,1
7148,7160,AIC Nouvelle Alliance,ASC Nouvelle Alliance,0.9523809523809523,0.9285714285714285,0.9999999999999999,1.0,249 anne nord rue barrie ontario l4n0b5,249 anne nord rue barrie ontario l4n0b5,1,1.0,1.0,1,0.0,1,1,1,0,1
9760,9761,Elmvale District High School,Elmvale District High School 7 8,0.875,0.9374368665610922,0.9999999999999998,1.0,25 lawson av elmvale ontario l0l1p0,25 lawson av elmvale ontario l0l1p0,1,1.0,0.9999999999999998,1,0.0,1,1,1,0,1
9811,9812,Stayner Collegiate Institute,Stayner Collegiate Institute 7 8,0.875,0.9473309334313418,0.9671157280228584,0.96,7578 hwy 26 rr 2 stayner ontario l0m1s0,7578 hwy 26 2 stayner ontario l0m1s0,0,0.5454545454545454,0.8081220356417685,1,0.4873314740439338,1,1,1,0,1
8887,8888,St Mark Separate School,St Martin Separate School,0.88,0.9095085938862486,0.6207306613267989,0.547945205479452,1440 glenora dr london ontario n5x1v2,140 duchess av london ontario n6c1n9,0,0.09999999999999998,0.09090909090909091,0,7.376006899111417,1,1,1,1,1
7502,7504,Acole AlAmentaire catholique Sainte Catherine,Acole AlAmentaire catholique Sainte Marie,0.8888888888888888,0.9259119424492094,0.3308620512686472,0.4146341463414634,24162 winterline chemin pain crt ontario n0p1z0,90 dale prom chatham ontario n7l0b2,0,0.18181818181818177,0.10397504898200728,0,19.919445196612905,1,1,0,1,1
12698,12699,Old Colony Christian Academy,Old Colony Christian Academy Cottam,0.8,0.9271050693011066,0.446909678648343,0.4523809523809524,21311 campbell rd 1 wheatley ontario n0p2p0,294 county rd 34 e ruthven ontario n0p2g0,0,0.2142857142857143,0.2760262237369417,0,32.91933345479395,1,1,1,1,1
11810,11811,Amish Parochial School #7,Amish Parochial school #8,0.92,0.9333333333333333,0.7659576272164711,0.7246376811594203,129 perth rd newton ontario n0k1r0,7023 rd 136 1 newton ontario n0k1r0,0,0.25,0.0,1,0.0,1,1,1,1,1
11808,11811,Amish Parochial School #5,Amish Parochial school #8,0.92,0.9333333333333333,0.6588691274690164,0.684931506849315,6327 rd 116 1 milverton ontario n0k1m0,7023 rd 136 1 newton ontario n0k1r0,0,0.0,0.0,0,7.817919433738733,1,1,1,1,1
11808,11810,Amish Parochial School #5,Amish Parochial School #7,0.96,0.9333333333333333,0.6349021776571557,0.6111111111111112,6327 rd 116 1 milverton ontario n0k1m0,129 perth rd newton ontario n0k1r0,0,0.0,0.30151134457776363,0,7.817919433738733,1,1,1,1,1
11807,11811,Amish Parochial School #4,Amish Parochial school #8,0.92,0.9333333333333333,0.4652421051992354,0.4864864864864865,4852 line 67 2 milverton ontario n0k1m0,7023 rd 136 1 newton ontario n0k1r0,0,0.2222222222222222,0.11952286093343936,0,8.391200482512234,1,1,1,1,1
11807,11810,Amish Parochial School #4,Amish Parochial School #7,0.96,0.9333333333333333,0.5310850045437943,0.547945205479452,4852 line 67 2 milverton ontario n0k1m0,129 perth rd newton ontario n0k1r0,0,0.11111111111111116,0.0,0,8.391200482512234,1,1,1,1,1
11807,11808,Amish Parochial School #4,Amish Parochial School #5,0.96,0.9333333333333333,0.6667107103139692,0.7012987012987013,4852 line 67 2 milverton ontario n0k1m0,6327 rd 116 1 milverton ontario n0k1m0,0,0.2222222222222222,0.0,1,2.9278598553438555,1,1,1,1,1
11806,11811,Amish Parochial School #3,Amish Parochial school #8,0.92,0.9333333333333333,0.5714285714285714,0.5675675675675675,4286 line 67 1 milverton ontario n0k1m0,7023 rd 136 1 newton ontario n0k1r0,0,0.2222222222222222,0.11952286093343936,0,4.396967428427871,1,1,1,1,1
11806,11810,Amish Parochial School #3,Amish Parochial School #7,0.96,0.9333333333333333,0.5682911427735109,0.547945205479452,4286 line 67 1 milverton ontario n0k1m0,129 perth rd newton ontario n0k1r0,0,0.11111111111111116,0.0,0,4.396967428427871,1,1,1,1,1
11806,11808,Amish Parochial School #3,Amish Parochial School #5,0.96,0.9333333333333333,0.7765243288027692,0.7012987012987013,4286 line 67 1 milverton ontario n0k1m0,6327 rd 116 1 milverton ontario n0k1m0,0,0.33333333333333337,0.28603877677367767,1,3.8804258814937147,1,1,1,1,1
11806,11807,Amish Parochial School #3,Amish Parochial School #4,0.96,0.9333333333333333,0.8374357893586237,0.8717948717948718,4286 line 67 1 milverton ontario n0k1m0,4852 line 67 2 milverton ontario n0k1m0,0,0.8888888888888888,0.7999999999999998,1,5.648775540768338,1,1,1,1,1
