,MUNID,CODEID,TYPE,NO_CIVIQUE,GENERIQUE,LIAISON,SPECIFIQUE,DIRECTION,ADR_COMPLE,NOM_TOPOGR,COTE,SECTION,ENTITEID,GEOM,LONGITUDE,LATITUDE
668,81017,627,Parc récréatif,,,,,,360 Boulevard La Vérendrye Est,Parc Polyvalente Nicolas-Gatineau,,,{1E7237C0-0C79-4464-ADB1-C6B5296E13D0},POINT (-75.646427 45.498083),45.498083,-75.646427
669,81017,632,Parc récréatif,,,,,,60 Rue du Dôme,Parc du Dôme,,,{F44CC1F6-1378-4A11-A2C8-20AAACD89C8A},POINT (-75.750367 45.473381),45.473381,-75.750367
670,81017,636,Autre parc,,,,,,32 Chemin de Montréal Est,Parc Saint-Jean-de-Brébeuf,,,{F78D07F3-8AA0-4D05-A6B3-65B5D039B39E},POINT (-75.416798 45.543426),45.543426,-75.416798
671,81017,641,Parc récréatif,,,,,,449 Rue Nobert,Parc des Vignobles,,,{30D93166-5221-4A14-9AAA-1E92ACE6DEB8},POINT (-75.671635 45.503887),45.503887,-75.671635
672,81017,806,Station Rapibus,,,,,,730 Boulevard de la Carrière,Station du Lac-Leamy,,,{50B7C8DF-560C-4243-94E0-7ABCF88CB79F},POINT (-75.729313 45.45192),45.45192,-75.729313
673,81017,810,Station Rapibus,,,,,,100 Boulevard Alexandre-Taché,Station Taché-UQO,,,{CCE507A2-10AB-4E74-A73C-E09998A2DB82},POINT (-75.732027 45.423724),45.423724,-75.732027
674,81017,807,Station Rapibus,,,,,,600 Boulevard de la Carrière,Station du Casino,,,{2C5726E0-F336-46EF-B9EA-E41B72956C9E},POINT (-75.727711 45.445937),45.445937,-75.727711
675,81017,808,Station Rapibus,,,,,,200 Boulevard de la Carrière,Station les Galeries de Hull,,,{74975D06-A457-4145-A385-D4E431A06890},POINT (-75.72804 45.441943),45.441943,-75.72804
676,81017,809,Station Rapibus,,,,,,196 Rue Montcalm,Station Montcalm,,,{84CD7B5D-ECF8-4632-8108-D1579B8BEAE2},POINT (-75.729388 45.430562),45.430562,-75.729388
677,81017,1303,Parc-o-bus,,,,,,109 Boulevard de la Gappe,Parc-o-bus de la Gappe,,,{C0865C47-3CD5-4CA6-A944-869939265E49},POINT (-75.716956 45.468186),45.468186,-75.716956
678,81017,1174,Parc-o-bus,,,,,,266 Boulevard Saint-René Est,Parc-o-bus Labrosse,,,{0D778C20-D975-44CC-A510-218528001BE2},POINT (-75.643264 45.49111),45.49111,-75.643264
679,81017,803,Station Rapibus,,,,,,459 Boulevard de la Cité,Station de la Cité,,,{48F2F4F2-56A5-4750-90D5-C7E73BE2D2A9},POINT (-75.682779 45.481506),45.481506,-75.682779
680,81017,1304,Parc-o-bus,,,,,,615 Avenue du Cheval-Blanc,Parc-o-bus Cheval-Blanc,,,{0C0C11A4-DB52-4EBC-B0EF-E2DCF9F50F08},POINT (-75.58263 45.504502),45.504502,-75.58263
681,81017,628,Autre parc,,,,,,570 Boulevard de la Cité,Place de la Cité,,,{5DB0D316-5A08-4006-BFB8-7E56B2CAFADF},POINT (-75.680524 45.484754),45.484754,-75.680524
682,81017,166,Salle de spectacle,,,,,,855 Boulevard de la Gappe,Salle Odyssée,,,{868D7919-4CD8-46FD-8849-F41E1BDF040A},POINT (-75.681988 45.484711),45.484711,-75.681988
683,81017,514,Galerie d'art,,,,,,855 Boulevard de la Gappe,Maison de la Culture,,,{9240EA0C-22CE-44D2-82E2-9120B180363F},POINT (-75.68186 45.484452),45.484452,-75.68186
684,81017,163,Bibliothèque,,,,,,855 Boulevard de la Gappe,Bibliothèque Guy-Sanche,,,{015F1064-DDC1-40FD-8E68-1560C392E32C},POINT (-75.682333 45.48427),45.48427,-75.682333
685,81017,161,Collège,,,,,,820 Boulevard de la Gappe,Cégep de l'Outaouais Campus Felix-Leclerc,,,{B1398E2E-CCDA-4E30-B394-9366383CA07C},POINT (-75.683581 45.483154),45.483154,-75.683581
686,81017,1267,Autre parc,,,,,,70 Rue de Londres,Parc de Londres,,,{0D96528A-15A7-468D-B4FA-FA1693676725},POINT (-75.80116 45.439208),45.439208,-75.80116
687,81017,1268,Autre parc,,,,,,1151 Chemin Antoine-Boucher,Parc de la Forêt-Boucher,,,{337CC196-10EF-40E3-A6E5-A374FF16B845},POINT (-75.824235 45.423819),45.423819,-75.824235
688,81017,1270,Autre parc,,,,,,220 Rue d'Andromède,Parc d'Andromède,,,{65972E05-152B-4EBB-B73D-6C5A86DBB0F2},POINT (-75.800068 45.440492),45.440492,-75.800068
689,81017,1272,Autre parc,,,,,,1395 Rue Camille,Parc Camille,,,{3C4B9A0A-1D40-45DF-964C-C453977633E2},POINT (-75.577531 45.49694),45.49694,-75.577531
690,81017,1271,Autre parc,,,,,,75 Rue de Bruxelles,Parc de Bruxelles,,,{BB3CDF89-E216-4EC9-9B5D-A40FB517CDA8},POINT (-75.794382 45.431852),45.431852,-75.794382
691,81017,1273,Autre parc,,,,,,3 Rue Nobert,Parc des Deux-Ravins,,,{6D0BB0AD-9814-40CF-8BE3-2192356B9749},POINT (-75.666913 45.506754),45.506754,-75.666913
692,81017,20,Parc récréatif,,,,,,26 Rue Belmont,Parc Belmont,,,{D26EC6AD-A9DE-4B35-9499-DD34DB07D1AA},POINT (-75.829467 45.392487),45.392487,-75.829467
693,81017,637,Autre parc,,,,,,100 Rue de la Boussole,Parc D'Arcy-McGee–Symmes,,,{DD049DDD-97CD-4769-88B6-37272CBD2402},POINT (-75.803478 45.421973),45.421973,-75.803478
694,81017,645,Autre parc,,,,,,179 Rue de Batiscan,Parc de Batiscan,,,{A950F94F-26C0-4F08-857E-CE333BD39BCF},POINT (-75.576931 45.499165),45.499165,-75.576931
695,81017,699,Autre parc,,,,,,1(A) Rue Aubry,Place Aubry,,,{8C2ADE86-0CB1-4285-AD61-8E7AAE3166D0},POINT (-75.715535 45.426918),45.426918,-75.715535
696,81017,1084,Parc récréatif,,,,,,98 Rue de la Baie,Parc Robinson,,,{0E229DAA-009B-44F7-A9BA-997AD1206514},POINT (-75.697454 45.461265),45.461265,-75.697454
697,81017,725,Édifice municipal,,,,,,115 Rue Principale,Place des Pionniers,,,{34A6EE34-190A-462E-A4DC-89A46E63C54D},POINT (-75.844855 45.39507),45.39507,-75.844855
698,81017,1276,Lieu de culte,,,,,,21 Rue Park,Mosquée d'Aylmer,,,{4665F2B1-B1BE-4001-8EFD-7A231C6B0624},POINT (-75.844725 45.395582),45.395582,-75.844725
699,81017,757,"Résidence pour personnes âgées(Type ""Familiale"")",,,,,,238 Rue Church,Résidence Notre Chez-nous,,,{0BCCA8FD-5F6F-4092-ACCC-A505DFCF3632},POINT (-75.404079 45.58494),45.58494,-75.404079
700,81017,642,Autre parc,,,,,,1234 Rue Notre-Dame,Parc des Pêcheurs,,,{2E0C45BA-B7EC-4370-8BE9-0A5A799226F1},POINT (-75.580039 45.49232),45.49232,-75.580039
701,81017,643,Parc récréatif,,,,,,1347 Rue Saint-Louis,Parc Alphonse-Dutil,,,{627AAA9B-1F91-4AE6-98CA-2D760F35C347},POINT (-75.709346 45.461441),45.461441,-75.709346
702,81017,644,Parc récréatif,,,,,,104 Rue du Barry,Parc Marcel-Gladu,,,{BBB98E1F-6398-4EF1-A2E2-A9BAA5908B75},POINT (-75.710282 45.483925),45.483925,-75.710282
703,81017,648,Autre parc,,,,,,15 Rue Major,Parc Émard,,,{92661B11-917E-4AD2-8EB3-250B3C9270C6},POINT (-75.73612 45.500942),45.500942,-75.73612
704,81017,650,Parc récréatif,,,,,,534 Rue Jacques-Poulin,Parc Desnoyers,,,{E5020EF9-09AD-4055-A8C3-D810A1445D34},POINT (-75.662866 45.49705),45.49705,-75.662866
705,81017,651,Parc récréatif,,,,,,63 Rue de Laperrière,Parc de Laperrière,,,{1E807012-E317-4A57-B052-FFA976D2A37C},POINT (-75.737009 45.520271),45.520271,-75.737009
706,81017,657,Parc récréatif,,,,,,67 Avenue de la Citadelle,Parc de la Citadelle,,,{EABD5FBB-F02C-47F1-A81E-334876764B3A},POINT (-75.758961 45.474382),45.474382,-75.758961
707,81017,660,Autre parc,,,,,,50 Rue Gabriel-Lacasse,Parc Saint-Dominique,,,{B3A3F4EF-9354-40B4-B601-50162846B7FE},POINT (-75.754327 45.424912),45.424912,-75.754327
708,81017,661,Parc récréatif,,,,,,26 Rue Marcel-Chaput,Parc Marcel-Chaput,,,{B202AD8B-A505-4C56-A279-AE0C76701F80},POINT (-75.762472 45.420158),45.420158,-75.762472
709,81017,1192,École primaire,,,,,,107 Chemin Vanier,École des Rapides-Deschènes Immeuble Arc-en-Ciel,,,{30FB7A94-142B-4D18-B3E1-680B73BE58B1},POINT (-75.804675 45.387899),45.387899,-75.804675
710,81017,1194,Parc récréatif,,,,,,19 Rue de Brignoles,Parc de Brignoles,,,{680AAFE9-26CC-45F3-A43F-619439BE25C0},POINT (-75.724962 45.484494),45.484494,-75.724962
711,81017,1195,Autre parc,,,,,,883(A) Rue de l'Oasis,Parc de l'Oasis,,,{6346C565-BBA9-4C2A-9E37-5C9CC0D20423},POINT (-75.687389 45.496133),45.496133,-75.687389
712,81017,1197,Autre parc,,,,,,1 Rue de l'Anse-aux-Bateaux,Parc du Havre,,,{2EF90734-8137-4496-A5E7-0409201112F5},POINT (-75.739175 45.475191),45.475191,-75.739175
713,81017,1198,Autre parc,,,,,,159 Rue Isabelle,Parc Wilfrid-Latour,,,{0E9E5816-3E06-4904-9628-AD9AC0D86FE7},POINT (-75.744661 45.46033),45.46033,-75.744661
714,81017,2,Autre parc,,,,,,150(A) Rue Principale,Parc Frank-Robinson,,,{91FE2C9B-E5FA-4A50-9AEA-8D897274BA84},POINT (-75.84118 45.394992),45.394992,-75.84118
715,81017,792,Service de garderie,,,,,,14 Rue Saint-François,Garderie Maison d'enfants Montessori,,,{6182B624-D123-4389-8C4A-CDFE2498D694},POINT (-75.74737 45.422421),45.422421,-75.74737
716,81017,793,Service de garderie,,,,,,25 Rue Booth,Garderie Montessori Mavie,,,{EEC782AF-5BFA-4CE4-AE72-0E6DCC7148E0},POINT (-75.735365 45.428052),45.428052,-75.735365
717,81017,1259,Parc récréatif,,,,,,126 Rue du Drakkar,Parc du Drakkar,,,{7EF2A10B-FD29-4900-83AD-9C692BBDD720},POINT (-75.584551 45.499685),45.499685,-75.584551
718,81017,1269,Autre parc,,,,,,180 Rue de la Fabrique,Parc de la Fabrique,,,{C11F109D-6BDC-4994-A124-A868FF06D0A0},POINT (-75.865294 45.410173),45.410173,-75.865294
719,81017,1278,Autre parc,,,,,,201 Rue des Hautes-Rives,Parc Claude-Rioux,,,{4D6565BD-943E-44EF-B004-DF5A4015F23C},POINT (-75.863552 45.403599),45.403599,-75.863552
720,81017,412,Autre parc,,,,,,988 Rue Saint-Louis,Parc de la Baie,,,{616A5E83-4887-4875-9219-B9A802259941},POINT (-75.691498 45.462192),45.462192,-75.691498
721,81017,1089,Parc récréatif,,,,,,114 Rue Roger-St-Onge,Parc Roger-St-Onge,,,{F7B87112-0718-4FDC-A40E-02D211AEFA8A},POINT (-75.420571 45.550686),45.550686,-75.420571
722,81017,1081,Autre parc,,,,,,850 Chemin de Masson,Parc Armand-Daddy-Lacelle,,,{9E2E69E1-6B14-4E62-8723-87EBCAB675FA},POINT (-75.422011 45.546856),45.546856,-75.422011
723,81017,382,Autre parc,,,,,,198 Rue Dumas,Parc Saint-Benoît,,,{AFEE859F-0762-4AB9-80F7-5A6738CAAB36},POINT (-75.746624 45.437276),45.437276,-75.746624
724,81017,1281,Autre parc,,,,,,431 Rue Jeannine-Grégoire-Ross,Parc Jeannine-Grégoire-Ross,,,{875E4556-C35B-410A-86AB-7EEF3F742118},POINT (-75.570127 45.496772),45.496772,-75.570127
725,81017,1282,Autre parc,,,,,,208 Rue de la Pointe-Pelée,Parc de la Pointe-Pelée,,,{CE9FFEFC-9DF9-4F04-8FC2-DB9C1515B032},POINT (-75.762857 45.510205),45.510205,-75.762857
726,81017,1283,Autre parc,,,,,,210 Rue de la Vaudaire,Parc de la Vaudaire,,,{560ACBF5-86CB-480F-9B1B-C800942CAB43},POINT (-75.793169 45.447413),45.447413,-75.793169
727,81017,1284,Autre parc,,,,,,60 Rue des Vieux-Moulins,Parc des Vieux-Moulins,,,{CE20916C-4A32-42DD-B033-64532778FC2F},POINT (-75.859802 45.412088),45.412088,-75.859802
728,81017,1285,Service de garderie,,,,,,1 Rue Shortley,Garderie Nana Papillon,,,{378660EB-0A34-4A82-852F-1C7227069F85},POINT (-75.810115 45.396851),45.396851,-75.810115
729,81017,1286,Service de garderie,,,,,,117 Rue Front,Garderie Ponpon,,,{D8B9DDB7-8670-4FC3-8AC7-730AE7E6FC28},POINT (-75.855465 45.404111),45.404111,-75.855465
730,81017,456,Parc récréatif,,,,,,153 Rue Lacombe,Parc des Ravin-Boisés,,,{CF614433-46C5-4CDF-8B8C-45DA9DDF36FE},POINT (-75.680207 45.497785),45.497785,-75.680207
731,81017,472,Parc récréatif,,,,,,480 Rue Bigué,Parc Lemoyne,,,{DBB7548B-169A-4AA1-A78B-2DA011B9118D},POINT (-75.655698 45.495364),45.495364,-75.655698
732,81017,508,Parc récréatif,,,,,,155 Rue de Côtéville,Parc de Côtéville,,,{4B145802-0925-46C1-A1B7-755C68386E18},POINT (-75.63045 45.482975),45.482975,-75.63045
733,81017,621,Autre parc,,,,,,1010 Chemin d'Aylmer,Parc Atholl-Doune,,,{6CB5C602-237E-4904-9C12-61B5FB2680C3},POINT (-75.786617 45.405477),45.405477,-75.786617
734,81017,1103,Autre parc,,,,,,50 Rue du Languedoc,Parc du Languedoc,,,{7B87B1B9-09CB-4622-AD1D-11F715A8AC7E},POINT (-75.83263 45.388333),45.388333,-75.83263
735,81017,623,Autre parc,,,,,,325 Chemin d'Aylmer,Parc Paul-Pelletier,,,{478C67B2-29F7-4CBF-970F-C8F5E349B469},POINT (-75.826729 45.397941),45.397941,-75.826729
736,81017,718,Parc récréatif,,,,,,20 Rue Court,Parc Aydelu,,,{BAF90153-3329-47EE-9A02-33F4E92DC24E},POINT (-75.844227 45.391656),45.391656,-75.844227
737,81017,649,Autre parc,,,,,,22 Rue du Tropique,Parc des Deux-Ruisseaux,,,{BE2BA418-646D-476F-B44C-E470DBF859E9},POINT (-75.795166 45.437138),45.437138,-75.795166
738,81017,654,Autre parc,,,,,,35 Rue du Renard,Parc du Renard,,,{AFA39949-02C0-4D4F-8E3B-63DA319F98C1},POINT (-75.856335 45.413427),45.413427,-75.856335
739,81017,656,Autre parc,,,,,,119 Impasse de la Bastide,Parc de la Bastide,,,{584B6C81-7C6A-4643-AC2F-48E9466F8580},POINT (-75.824112 45.381592),45.381592,-75.824112
740,81017,658,Autre parc,,,,,,30 Rue de Fronsac,Parc de Fronsac,,,{72854F86-05C4-4E0B-8AED-CCA3C70AD868},POINT (-75.831581 45.381232),45.381232,-75.831581
741,81017,663,Autre parc,,,,,,51 Rue Jean-Louis-Morin,Parc Jean-Louis-Morin,,,{4A956946-3D36-4707-9D0C-2F01441BA0A9},POINT (-75.843639 45.423776),45.423776,-75.843639
742,81017,665,Autre parc,,,,,,106 Rue du Luxembourg,Parc du Luxembourg,,,{1D1D8DFF-E730-4D98-A504-4CCAFDC469F6},POINT (-75.80748 45.439605),45.439605,-75.80748
743,81017,666,Autre parc,,,,,,205 Rue de Bruxelles,Parc Central,,,{E7690AA3-5842-4CCA-869C-E2EBFD3B8F7F},POINT (-75.80139 45.433626),45.433626,-75.80139
744,81017,667,Autre parc,,,,,,50 Rue Alphonse-Daudet,Parc de la Petite-Nation,,,{0BB65209-5A73-4051-A16E-18A59F0E8226},POINT (-75.802248 45.414543),45.414543,-75.802248
745,81017,296,Édifice communautaire,,,,,,1 Rue Principale,Pavillon Robert-Middlemiss,,,{994B5EDB-F784-4498-942A-2C3BED636329},POINT (-75.85793 45.395949),45.395949,-75.85793
746,81017,1296,Parc récréatif,,,,,,1 Rue Principale,Parc des Cèdres,,,{F746312F-0BB2-48F9-BF1C-FA55B7BC64A8},POINT (-75.85637 45.395465),45.395465,-75.85637
747,81017,664,Autre parc,,,,,,62 Rue Robert-Pilon,Parc du Manoir-Champlain,,,{2844E59D-3353-47A3-826F-E17E70433F4B},POINT (-75.797545 45.426016),45.426016,-75.797545
748,81017,716,Autre parc,,,,,,100 Rue du Marigot,Parc du Marigot,,,{621BCAB5-F0A1-4362-BA01-65D5B57541D6},POINT (-75.809325 45.426409),45.426409,-75.809325
749,81017,1295,Autre parc,,,,,,195 Rue d'Orsay,Parc d'Orsay,,,{A5A4941F-A2AE-440B-9D0A-02B429F6E96B},POINT (-75.811483 45.43522),45.43522,-75.811483
750,81017,710,Autre parc,,,,,,146 Rue de Ganymède,Parc de Ganymède,,,{75842F19-1A34-4693-8085-40005973130B},POINT (-75.792508 45.442379),45.442379,-75.792508
751,81017,659,Parc récréatif,,,,,,45 Rue de la Soeur-Jeanne-Marie-Chavoin,Parc des Soeurs-Maristes,,,{0012E790-DC89-451B-AA93-FD2DBE41F310},POINT (-75.773388 45.467244),45.467244,-75.773388
752,81017,1093,Autre parc,,,,,,100 Rue Atawe,Parc du Lac-Leamy,,,{A175CBC1-BD93-40E1-BB57-524998799C1C},POINT (-75.725211 45.453302),45.453302,-75.725211
753,81017,1176,Parc-o-bus,,,,,,115 Boulevard Lorrain,Parc-o-bus Lorrain,,,{8D6F833C-8E68-41A6-ABA3-0D2AF4B955CD},POINT (-75.607942 45.49552),45.49552,-75.607942
754,81017,1173,Parc-o-bus,,,,,,1 Chemin des Érables,Parc-o-bus Saint-Alexandre,,,{E4571F9D-445E-44AA-A113-3959E9842A25},POINT (-75.753472 45.492922),45.492922,-75.753472
755,81017,1175,Parc-o-bus,,,,,,861 Boulevard Saint-René Est,Parc-o-bus Sainte-Rose-de-Lima,,,{698DB44E-36F5-437E-893E-19132A80D446},POINT (-75.60768 45.498533),45.498533,-75.60768
756,81017,1300,Parc-o-bus,,,,,,305 Rue des Hautes-Rives,Parc-o-bus Allumettières,,,{2FF87F8F-3187-45C0-B74B-657D61107D4F},POINT (-75.866596 45.407774),45.407774,-75.866596
757,81017,22,École primaire,,,,,,145 Rue de l'Atmosphère,École du Plateau,,,{AA9FDCAB-7FC0-453A-96AB-A9E226324B81},POINT (-75.781289 45.439912),45.439912,-75.781289
758,81017,1191,École primaire,,,,,,278 Rue de l'Atmosphère,École des Deux-Ruisseaux,,,{2A448EE6-738C-433F-8EC4-C7F2B71A3964},POINT (-75.793259 45.43591),45.43591,-75.793259
759,81017,1082,Service de garderie,,,,,,86 Rue du Tropique,Garderie Centre Éducatif au Royaume des Enfants,,,{8AB09621-FD68-43FA-BDF0-C272A58198D4},POINT (-75.794027 45.435409),45.435409,-75.794027
760,81017,1145,Service de garderie,,,,,,296 Chemin Vanier,Garderie éducative Chez Danielle,,,{95CF5650-D06F-4BBB-8732-2B0BDE830989},POINT (-75.807584 45.404365),45.404365,-75.807584
761,81017,280,École primaire,,,,,,161 Rue Principale,École Montessori de l'Outaouais,,,{936A54A3-F5EE-498D-8C6D-F13968965D06},POINT (-75.840189 45.396037),45.396037,-75.840189
762,81017,1155,Service de garderie,,,,,,272 Rue des Thuyas,CPE La Ribambelle d'Aylmer,,,{F7E65F36-B2DE-4FAC-9B9B-E3B986E9281F},POINT (-75.839208 45.419752),45.419752,-75.839208
763,81017,782,C.L.S.C.,,,,,,57 Rue du Couvent,C.L.S.C de Gatineau (Maison Bruyère),,,{EFF7DF10-AB0F-4466-BDE7-CC6AE3B0774D},POINT (-75.848816 45.397201),45.397201,-75.848816
764,81017,302,Édifice communautaire,,,,,,57 Rue du Couvent,Maison communautaire Bruyère ,,,{9E971D73-630E-4231-9BE4-5008456230D6},POINT (-75.848602 45.397247),45.397247,-75.848602
765,81017,98,Marina,,,,,,160 Rue Laurier,Port de plaisance Jacques-Cartier,,,{9DA4984E-41D9-445D-97FE-72E28BCC7B02},POINT (-75.707503 45.432185),45.432185,-75.707503
766,81017,223,Atelier et garage municipaux,,,,,,214 Chemin de Montréal Est,Garage Municipale Masson-Angers,,,{0EAAE3B9-4E57-4355-BF81-4AD0218C4135},POINT (-75.399454 45.547939),45.547939,-75.399454
767,81017,1164,C.L.S.C.,,,,,,777 Boulevard de la Gappe,C.L.S.C de Gatineau (de la Gappe),,,{7AE4BDB5-2356-4814-864C-99FDD369BD16},POINT (-75.685875 45.483226),45.483226,-75.685875
768,81017,624,Parc récréatif,,,,,,500 Rue de Cannes,Parc Polyvalente de l'Érablière ,,,{22A19201-3E84-454D-BB4F-807D171FA43B},POINT (-75.74038 45.494012),45.494012,-75.74038
769,81017,34,C.H.S.L.D.,,,,,,510 Boulevard La Vérendrye Est,Centre d'hébergement Champlain-Gatineau,,,{DFB0AC03-3F50-4AF4-9F0F-B78071142033},POINT (-75.637554 45.500623),45.500623,-75.637554
770,81017,159,Centre hospitalier,,,,,,909 Boulevard La Vérendrye Ouest,Hôpital de Gatineau,,,{36EAA6D8-54B6-41CA-90E3-9DAE233DF032},POINT (-75.691095 45.493261),45.493261,-75.691095
771,81017,203,École primaire,,,,,,23 Rue Forget,École des Belles-Rives,,,{86BD1839-C0AC-4288-94E6-B9D4E0676ABC},POINT (-75.609633 45.500189),45.500189,-75.609633
772,81017,140,Aréna,,,,,,70 Rue Jean-Proulx,Aréna Jean-Paul-Sabourin,,,{5CD5DD81-9756-4230-AB68-07CC53F79B73},POINT (-75.743397 45.469263),45.469263,-75.743397
773,81017,401,Musée,,,,,,100 Rue Laurier,Musée Canadien de l'Histoire,,,{5D055DD9-9F3F-4B7F-8241-83124BACB604},POINT (-75.708785 45.429311),45.429311,-75.708785
774,81017,99,Salle de spectacle,,,,,,25 Rue Laurier,Salle Jean-Desprez,,,{790ADFB3-099F-406A-9840-FC38B1921BEE},POINT (-75.710998 45.42771),45.42771,-75.710998
775,81017,212,Bibliothèque,,,,,,20 Boulevard Lorrain,Bibliothèque Docteur-Jean-Lorrain,,,{4567A1BD-4A2E-4A67-892A-34DD030016D7},POINT (-75.602571 45.488821),45.488821,-75.602571
776,81017,410,Parc récréatif,,,,,,1 Rue Goyette,Parc Desjardins,,,{FB955652-501E-42DB-A7BD-2BCED82C37CD},POINT (-75.714702 45.443021),45.443021,-75.714702
777,81017,122,Centre communautaire,,,,,,40 Rue Pilon,Centre communautaire Sainte-Bernadette,,,{9AA7DBCD-B3BB-4E7A-801A-30ACD8E2A0F5},POINT (-75.722295 45.428323),45.428323,-75.722295
778,81017,143,Centre culturel,,,,,,39 Rue Leduc,Centre culturel Jacques-Auger,,,{669F75C5-C9BB-40DD-BA50-DEBD38AEE94D},POINT (-75.718439 45.426755),45.426755,-75.718439
779,81017,151,Autre centre de services sociaux,,,,,,132 Rue Saint-Jacques,Maison Alcide-Clément,,,{DB5D4126-B4EC-4FCF-B423-35EB075FB00A},POINT (-75.719213 45.429934),45.429934,-75.719213
780,81017,155,Autre centre de services sociaux,,,,,,69 Avenue Gatineau,La maison de la famille de Gatineau,,,{A6063C41-EB63-449D-A686-2C5881CDD2A0},POINT (-75.724702 45.47975),45.47975,-75.724702
781,81017,156,Centre sportif,,,,,,795 Boulevard Saint-René Ouest,Palestre municipale,,,{2E584083-9699-4F44-87BE-E7213C3B2B60},POINT (-75.68425 45.49031),45.49031,-75.68425
782,81017,411,Parc récréatif,,,,,,5 Rue Marengère,Parc Marengère,,,{FAA5F77E-3FCE-4A98-B627-A2FD5F10D2D7},POINT (-75.702069 45.459822),45.459822,-75.702069
783,81017,169,Centre communautaire,,,,,,20 Boulevard Lorrain,Centre communautaire Docteur-Jean-Lorrain,,,{E8F4CA4C-A1A1-4C8C-9A74-BC84AC9E7538},POINT (-75.602552 45.488737),45.488737,-75.602552
784,81017,28,Centre de détention,,,,,,75 Rue Saint-François,Centre de détention de Hull,,,{72CEB606-6948-4C01-B907-7A7D8E0DD560},POINT (-75.748914 45.427148),45.427148,-75.748914
785,81017,29,Centre de formation,,,,,,430 Boulevard Alexandre-Taché,Conservatoire de musique et de l'art de Gatineau,,,{6AC89237-92D1-420B-845F-7DF999A84400},POINT (-75.748683 45.421906),45.421906,-75.748683
786,81017,62,Musée,,,,,,170 Rue Montcalm,Écomusée,,,{9898DF87-3519-4C64-852E-982BC83A5B9D},POINT (-75.726862 45.42981),45.42981,-75.726862
787,81017,249,Centre commercial,,,,,,425 Boulevard Saint-Joseph,Place Cartier,,,{094FAC35-0382-4AE8-8852-9B9808A6456C},POINT (-75.733851 45.445974),45.445974,-75.733851
788,81017,21,Incendie,,,,,,204 Boulevard Saint-Raymond,Caserne 2 Calixte-Rouleau,,,{FE2D804F-1428-496A-B59D-84A9B7DBE244},POINT (-75.766922 45.437685),45.437685,-75.766922
789,81017,137,Incendie,,,,,,175 Rue Deveault,Caserne 3 Dion-Latour,,,{DC66B9CC-8549-4E99-86E8-73FD47E470AF},POINT (-75.739455 45.462174),45.462174,-75.739455
790,81017,109,Collège,,,,,,125 Boulevard Sacré-Coeur,Cégep de l'Outaouais Campus Louis-Reboul,,,{456BEE27-396E-4CD8-97E0-DB454780B338},POINT (-75.713507 45.437658),45.437658,-75.713507
791,81017,110,École primaire,,,,,,39 Rue Saint-Florent,École Saint-Rédempteur,,,{5DEAD7EE-6B18-429C-8074-BD07FDC40050},POINT (-75.719352 45.434456),45.434456,-75.719352
792,81017,111,Édifice fédéral,,,,,,45 Boulevard Sacré-Coeur,Imprimerie National,,,{C7D32A3A-7E58-4CA8-9257-9C17CE6F2AA2},POINT (-75.718242 45.437547),45.437547,-75.718242
793,81017,1317,Aréna,,,,,,499 Boulevard Labrosse,Complexe Branchaud-Brière,,,{90C55C44-86A1-4602-B262-B806985FABD1},POINT (-75.644218 45.497047),45.497047,-75.644218
794,81017,599,Service de garderie,,,,,,28 Rue du Vison,Garderie Petits Créatifs 2,,,{F0684D6F-E99E-42DD-AF0B-CF99DBA52109},POINT (-75.853413 45.409974),45.409974,-75.853413
795,81017,1146,Service de garderie,,,,,,140 Boulevard Lionel-Émond,CPE La Jeune Ronde,,,{338BBC12-5999-4434-853F-B36BFA0239A4},POINT (-75.747208 45.445912),45.445912,-75.747208
796,81017,604,Service de garderie,,,,,,260 Rue Maurice-Duplessis,Garderie mon petit cosmos 2,,,{272B2D7C-C8FB-45E1-A3A5-84B76D60505D},POINT (-75.850511 45.419312),45.419312,-75.850511
797,81017,814,Baie,,,,,, ,Baie Carpentier,,,{C3938869-7DC6-4C03-BFD7-2C8CAC912EEE},POINT (-75.496519 45.513576),45.513576,-75.496519
798,81017,815,Baie,,,,,, ,Baie McLaurin,,,{61BE5A9D-8E7C-4153-84D7-8F9EDD4BAC59},POINT (-75.581203 45.487993),45.487993,-75.581203
799,81017,816,Baie,,,,,, ,Baie Murphy,,,{AB778FA1-944C-471C-B1E9-4799863F46AA},POINT (-75.557922 45.487833),45.487833,-75.557922
800,81017,817,Baie,,,,,, ,Baie des Labyrinthes,,,{7FC8384C-9BD4-40F3-A40E-CB2B4B03C3FB},POINT (-75.562828 45.488418),45.488418,-75.562828
801,81017,818,Baie,,,,,, ,Baie Alexandria,,,{EFBE4F33-1352-45C8-86E2-DB8F22067828},POINT (-75.880813 45.405457),45.405457,-75.880813
802,81017,819,Baie,,,,,, ,Baie Clément,,,{583F1D0E-8864-484D-A971-170C1A4C02DE},POINT (-75.456667 45.525597),45.525597,-75.456667
803,81017,821,Baie,,,,,, ,Baie du Fer à Cheval,,,{BC026A30-24D2-45B5-896F-0FE11DC36C3B},POINT (-75.399554 45.5289),45.5289,-75.399554
804,81017,822,Baie,,,,,, ,Petite baie Clément,,,{F7C94872-71CF-47F4-B6AB-2C691F77EE76},POINT (-75.483303 45.51643),45.51643,-75.483303
